#"FID1 - B:Signal #1 LEO_027_1eq_02h.D"
#Point,X(Minutes),Y(Response Units)
11090,3.6967,71333
11091,3.6970,71380
11092,3.6973,71329
11093,3.6977,71357
11094,3.6980,71381
11095,3.6983,71403
11096,3.6987,71477
11097,3.6990,71288
11098,3.6993,71285
11099,3.6997,71323
11100,3.7000,71290
11101,3.7003,71328
11102,3.7007,71345
11103,3.7010,71391
11104,3.7013,71534
11105,3.7017,71358
11106,3.7020,71366
11107,3.7023,71352
11108,3.7027,71412
11109,3.7030,71365
11110,3.7033,71348
11111,3.7037,71286
11112,3.7040,71347
11113,3.7043,71360
11114,3.7047,71406
11115,3.7050,71469
11116,3.7053,71281
11117,3.7057,71245
11118,3.7060,71303
11119,3.7063,71287
11120,3.7067,71413
11121,3.7070,71193
11122,3.7073,71243
11123,3.7077,71243
11124,3.7080,71345
11125,3.7083,71368
11126,3.7087,71437
11127,3.7090,71353
11128,3.7093,71507
11129,3.7097,71299
11130,3.7100,71350
11131,3.7103,71317
11132,3.7107,71394
11133,3.7110,71380
11134,3.7113,71444
11135,3.7117,71335
11136,3.7120,71479
11137,3.7123,71282
11138,3.7127,71331
11139,3.7130,71336
11140,3.7133,71388
11141,3.7137,71376
11142,3.7140,71362
11143,3.7143,71243
11144,3.7147,71413
11145,3.7150,71301
11146,3.7153,71387
11147,3.7157,71376
11148,3.7160,71320
11149,3.7163,71422
11150,3.7167,71270
11151,3.7170,71347
11152,3.7173,71373
11153,3.7177,71413
11154,3.7180,71373
11155,3.7183,71413
11156,3.7187,71367
11157,3.7190,71543
11158,3.7193,71374
11159,3.7197,71403
11160,3.7200,71355
11161,3.7203,71359
11162,3.7207,71317
11163,3.7210,71364
11164,3.7213,71383
11165,3.7217,71432
11166,3.7220,71367
11167,3.7223,71342
11168,3.7227,71469
11169,3.7230,71399
11170,3.7233,71372
11171,3.7237,71388
11172,3.7240,71373
11173,3.7243,71376
11174,3.7247,71384
11175,3.7250,71356
11176,3.7253,71550
11177,3.7257,71419
11178,3.7260,71401
11179,3.7263,71319
11180,3.7267,71351
11181,3.7270,71367
11182,3.7273,71404
11183,3.7277,71308
11184,3.7280,71308
11185,3.7283,71263
11186,3.7287,71339
11187,3.7290,71333
11188,3.7293,71447
11189,3.7297,71402
11190,3.7300,71571
11191,3.7303,71370
11192,3.7307,71334
11193,3.7310,71304
11194,3.7313,71367
11195,3.7317,71376
11196,3.7320,71408
11197,3.7323,71356
11198,3.7327,71340
11199,3.7330,71334
11200,3.7333,71294
11201,3.7337,71448
11202,3.7340,71309
11203,3.7343,71339
11204,3.7347,71302
11205,3.7350,71332
11206,3.7353,71330
11207,3.7357,71385
11208,3.7360,71361
11209,3.7363,71338
11210,3.7367,71329
11211,3.7370,71375
11212,3.7373,71391
11213,3.7377,71413
11214,3.7380,71348
11215,3.7383,71450
11216,3.7387,71299
11217,3.7390,71335
11218,3.7393,71409
11219,3.7397,71415
11220,3.7400,71401
11221,3.7403,71316
11222,3.7407,71282
11223,3.7410,71331
11224,3.7413,71251
11225,3.7417,71199
11226,3.7420,71271
11227,3.7423,71282
11228,3.7427,71377
11229,3.7430,71352
11230,3.7433,71380
11231,3.7437,71459
11232,3.7440,71347
11233,3.7443,71282
11234,3.7447,71305
11235,3.7450,71314
11236,3.7453,71285
11237,3.7457,71339
11238,3.7460,71321
11239,3.7463,71464
11240,3.7467,71239
11241,3.7470,71180
11242,3.7473,71186
11243,3.7477,71301
11244,3.7480,71337
11245,3.7483,71355
11246,3.7487,71268
11247,3.7490,71378
11248,3.7493,71296
11249,3.7497,71305
11250,3.7500,71313
11251,3.7503,71298
11252,3.7507,71269
11253,3.7510,71262
11254,3.7513,71312
11255,3.7517,71320
11256,3.7520,71333
11257,3.7523,71274
11258,3.7527,71411
11259,3.7530,71331
11260,3.7533,71324
11261,3.7537,71298
11262,3.7540,71301
11263,3.7543,71271
11264,3.7547,71284
11265,3.7550,71253
11266,3.7553,71416
11267,3.7557,71358
11268,3.7560,71334
11269,3.7563,71276
11270,3.7567,71240
11271,3.7570,71243
11272,3.7573,71262
11273,3.7577,71334
11274,3.7580,71445
11275,3.7583,71334
11276,3.7587,71216
11277,3.7590,71293
11278,3.7593,71342
11279,3.7597,71412
11280,3.7600,71366
11281,3.7603,71362
11282,3.7607,71321
11283,3.7610,71319
11284,3.7613,71281
11285,3.7617,71303
11286,3.7620,71296
11287,3.7623,71300
11288,3.7627,71412
11289,3.7630,71319
11290,3.7633,71298
11291,3.7637,71265
11292,3.7640,71251
11293,3.7643,71236
11294,3.7647,71301
11295,3.7650,71307
11296,3.7653,71402
11297,3.7657,71310
11298,3.7660,71330
11299,3.7663,71394
11300,3.7667,71385
11301,3.7670,71345
11302,3.7673,71309
11303,3.7677,71302
11304,3.7680,71403
11305,3.7683,71360
11306,3.7687,71318
11307,3.7690,71382
11308,3.7693,71379
11309,3.7697,71414
11310,3.7700,71364
11311,3.7703,71350
11312,3.7707,71362
11313,3.7710,71327
11314,3.7713,71291
11315,3.7717,71357
11316,3.7720,71309
11317,3.7723,71360
11318,3.7727,71311
11319,3.7730,71267
11320,3.7733,71339
11321,3.7737,71330
11322,3.7740,71349
11323,3.7743,71323
11324,3.7747,71304
11325,3.7750,71424
11326,3.7753,71430
11327,3.7757,71367
11328,3.7760,71336
11329,3.7763,71238
11330,3.7767,71244
11331,3.7770,71249
11332,3.7773,71220
11333,3.7777,71287
11334,3.7780,71196
11335,3.7783,71185
11336,3.7787,71249
11337,3.7790,71363
11338,3.7793,71375
11339,3.7797,71345
11340,3.7800,71265
11341,3.7803,71265
11342,3.7807,71289
11343,3.7810,71299
11344,3.7813,71374
11345,3.7817,71291
11346,3.7820,71214
11347,3.7823,71199
11348,3.7827,71246
11349,3.7830,71219
11350,3.7833,71271
11351,3.7837,71263
11352,3.7840,71416
11353,3.7843,71374
11354,3.7847,71298
11355,3.7850,71287
11356,3.7853,71280
11357,3.7857,71256
11358,3.7860,71240
11359,3.7863,71253
11360,3.7867,71382
11361,3.7870,71380
11362,3.7873,71330
11363,3.7877,71374
11364,3.7880,71329
11365,3.7883,71381
11366,3.7887,71294
11367,3.7890,71269
11368,3.7893,71304
11369,3.7897,71305
11370,3.7900,71375
11371,3.7903,71364
11372,3.7907,71289
11373,3.7910,71310
11374,3.7913,71254
11375,3.7917,71336
11376,3.7920,71322
11377,3.7923,71267
11378,3.7927,71298
11379,3.7930,71271
11380,3.7933,71332
11381,3.7937,71272
11382,3.7940,71221
11383,3.7943,71313
11384,3.7947,71320
11385,3.7950,71377
11386,3.7953,71326
11387,3.7957,71288
11388,3.7960,71368
11389,3.7963,71333
11390,3.7967,71361
11391,3.7970,71295
11392,3.7973,71211
11393,3.7977,71298
11394,3.7980,71273
11395,3.7983,71337
11396,3.7987,71328
11397,3.7990,71317
11398,3.7993,71441
11399,3.7997,71383
11400,3.8000,71403
11401,3.8003,71292
11402,3.8007,71239
11403,3.8010,71300
11404,3.8013,71314
11405,3.8017,71328
11406,3.8020,71298
11407,3.8023,71235
11408,3.8027,71314
11409,3.8030,71302
11410,3.8033,71364
11411,3.8037,71398
11412,3.8040,71320
11413,3.8043,71372
11414,3.8047,71281
11415,3.8050,71261
11416,3.8053,71206
11417,3.8057,71213
11418,3.8060,71280
11419,3.8063,71318
11420,3.8067,71251
11421,3.8070,71284
11422,3.8073,71217
11423,3.8077,71141
11424,3.8080,71125
11425,3.8083,71186
11426,3.8087,71341
11427,3.8090,71310
11428,3.8093,71211
11429,3.8097,71264
11430,3.8100,71305
11431,3.8103,71404
11432,3.8107,71401
11433,3.8110,71287
11434,3.8113,71331
11435,3.8117,71337
11436,3.8120,71401
11437,3.8123,71442
11438,3.8127,71437
11439,3.8130,71521
11440,3.8133,71477
11441,3.8137,71329
11442,3.8140,71268
11443,3.8143,71223
11444,3.8147,71340
11445,3.8150,71381
11446,3.8153,71262
11447,3.8157,71282
11448,3.8160,71277
11449,3.8163,71352
11450,3.8167,71336
11451,3.8170,71245
11452,3.8173,71312
11453,3.8177,71293
11454,3.8180,71308
11455,3.8183,71331
11456,3.8187,71346
11457,3.8190,71372
11458,3.8193,71343
11459,3.8197,71283
11460,3.8200,71351
11461,3.8203,71364
11462,3.8207,71394
11463,3.8210,71391
11464,3.8213,71260
11465,3.8217,71326
11466,3.8220,71304
11467,3.8223,71329
11468,3.8227,71314
11469,3.8230,71359
11470,3.8233,71433
11471,3.8237,71471
11472,3.8240,71343
11473,3.8243,71329
11474,3.8247,71273
11475,3.8250,71242
11476,3.8253,71255
11477,3.8257,71274
11478,3.8260,71272
11479,3.8263,71264
11480,3.8267,71292
11481,3.8270,71386
11482,3.8273,71421
11483,3.8277,71261
11484,3.8280,71335
11485,3.8283,71355
11486,3.8287,71361
11487,3.8290,71316
11488,3.8293,71263
11489,3.8297,71306
11490,3.8300,71302
11491,3.8303,71166
11492,3.8307,71200
11493,3.8310,71272
11494,3.8313,71394
11495,3.8317,71394
11496,3.8320,71182
11497,3.8323,71208
11498,3.8327,71221
11499,3.8330,71267
11500,3.8333,71333
11501,3.8337,71403
11502,3.8340,71488
11503,3.8343,71479
11504,3.8347,71331
11505,3.8350,71350
11506,3.8353,71299
11507,3.8357,71311
11508,3.8360,71316
11509,3.8363,71210
11510,3.8367,71296
11511,3.8370,71265
11512,3.8373,71289
11513,3.8377,71299
11514,3.8380,71209
11515,3.8383,71291
11516,3.8387,71306
11517,3.8390,71348
11518,3.8393,71356
11519,3.8397,71240
11520,3.8400,71329
11521,3.8403,71359
11522,3.8407,71406
11523,3.8410,71436
11524,3.8413,71297
11525,3.8417,71339
11526,3.8420,71305
11527,3.8423,71355
11528,3.8427,71402
11529,3.8430,71280
11530,3.8433,71363
11531,3.8437,71358
11532,3.8440,71409
11533,3.8443,71413
11534,3.8447,71306
11535,3.8450,71380
11536,3.8453,71371
11537,3.8457,71394
11538,3.8460,71376
11539,3.8463,71202
11540,3.8467,71249
11541,3.8470,71254
11542,3.8473,71308
11543,3.8477,71342
11544,3.8480,71220
11545,3.8483,71335
11546,3.8487,71311
11547,3.8490,71381
11548,3.8493,71386
11549,3.8497,71315
11550,3.8500,71383
11551,3.8503,71390
11552,3.8507,71335
11553,3.8510,71365
11554,3.8513,71365
11555,3.8517,71390
11556,3.8520,71370
11557,3.8523,71252
11558,3.8527,71351
11559,3.8530,71308
11560,3.8533,71292
11561,3.8537,71266
11562,3.8540,71140
11563,3.8543,71266
11564,3.8547,71344
11565,3.8550,71450
11566,3.8553,71475
11567,3.8557,71304
11568,3.8560,71390
11569,3.8563,71386
11570,3.8567,71387
11571,3.8570,71353
11572,3.8573,71333
11573,3.8577,71377
11574,3.8580,71413
11575,3.8583,71291
11576,3.8587,71339
11577,3.8590,71320
11578,3.8593,71371
11579,3.8597,71430
11580,3.8600,71303
11581,3.8603,71371
11582,3.8607,71392
11583,3.8610,71385
11584,3.8613,71287
11585,3.8617,71237
11586,3.8620,71244
11587,3.8623,71339
11588,3.8627,71208
11589,3.8630,71274
11590,3.8633,71253
11591,3.8637,71234
11592,3.8640,71243
11593,3.8643,71321
11594,3.8647,71395
11595,3.8650,71443
11596,3.8653,71281
11597,3.8657,71347
11598,3.8660,71349
11599,3.8663,71352
11600,3.8667,71376
11601,3.8670,71413
11602,3.8673,71480
11603,3.8677,71462
11604,3.8680,71303
11605,3.8683,71302
11606,3.8687,71333
11607,3.8690,71367
11608,3.8693,71418
11609,3.8697,71277
11610,3.8700,71289
11611,3.8703,71230
11612,3.8707,71205
11613,3.8710,71220
11614,3.8713,71306
11615,3.8717,71368
11616,3.8720,71403
11617,3.8723,71218
11618,3.8727,71251
11619,3.8730,71259
11620,3.8733,71291
11621,3.8737,71321
11622,3.8740,71367
11623,3.8743,71392
11624,3.8747,71376
11625,3.8750,71174
11626,3.8753,71202
11627,3.8757,71252
11628,3.8760,71257
11629,3.8763,71255
11630,3.8767,71271
11631,3.8770,71303
11632,3.8773,71346
11633,3.8777,71176
11634,3.8780,71288
11635,3.8783,71307
11636,3.8787,71365
11637,3.8790,71433
11638,3.8793,71347
11639,3.8797,71420
11640,3.8800,71352
11641,3.8803,71293
11642,3.8807,71268
11643,3.8810,71330
11644,3.8813,71372
11645,3.8817,71456
11646,3.8820,71288
11647,3.8823,71393
11648,3.8827,71386
11649,3.8830,71376
11650,3.8833,71338
11651,3.8837,71311
11652,3.8840,71341
11653,3.8843,71421
11654,3.8847,71291
11655,3.8850,71339
11656,3.8853,71333
11657,3.8857,71371
11658,3.8860,71487
11659,3.8863,71323
11660,3.8867,71368
11661,3.8870,71316
11662,3.8873,71337
11663,3.8877,71378
11664,3.8880,71426
11665,3.8883,71459
11666,3.8887,71471
11667,3.8890,71291
11668,3.8893,71341
11669,3.8897,71344
11670,3.8900,71397
11671,3.8903,71451
11672,3.8907,71322
11673,3.8910,71391
11674,3.8913,71396
11675,3.8917,71360
11676,3.8920,71308
11677,3.8923,71297
11678,3.8927,71324
11679,3.8930,71444
11680,3.8933,71373
11681,3.8937,71477
11682,3.8940,71441
11683,3.8943,71376
11684,3.8947,71353
11685,3.8950,71375
11686,3.8953,71400
11687,3.8957,71462
11688,3.8960,71283
11689,3.8963,71343
11690,3.8967,71353
11691,3.8970,71345
11692,3.8973,71378
11693,3.8977,71210
11694,3.8980,71314
11695,3.8983,71359
11696,3.8987,71362
11697,3.8990,71378
11698,3.8993,71344
11699,3.8997,71304
11700,3.9000,71367
11701,3.9003,71267
11702,3.9007,71421
11703,3.9010,71413
11704,3.9013,71419
11705,3.9017,71449
11706,3.9020,71257
11707,3.9023,71281
11708,3.9027,71312
11709,3.9030,71344
11710,3.9033,71447
11711,3.9037,71227
11712,3.9040,71258
11713,3.9043,71218
11714,3.9047,71277
11715,3.9050,71431
11716,3.9053,71309
11717,3.9057,71381
11718,3.9060,71342
11719,3.9063,71335
11720,3.9067,71306
11721,3.9070,71265
11722,3.9073,71283
11723,3.9077,71443
11724,3.9080,71343
11725,3.9083,71431
11726,3.9087,71427
11727,3.9090,71479
11728,3.9093,71566
11729,3.9097,71348
11730,3.9100,71392
11731,3.9103,71357
11732,3.9107,71356
11733,3.9110,71417
11734,3.9113,71237
11735,3.9117,71297
11736,3.9120,71328
11737,3.9123,71342
11738,3.9127,71418
11739,3.9130,71145
11740,3.9133,71203
11741,3.9137,71235
11742,3.9140,71283
11743,3.9143,71261
11744,3.9147,71229
11745,3.9150,71234
11746,3.9153,71322
11747,3.9157,71151
11748,3.9160,71220
11749,3.9163,71271
11750,3.9167,71259
11751,3.9170,71261
11752,3.9173,71254
11753,3.9177,71356
11754,3.9180,71451
11755,3.9183,71259
11756,3.9187,71310
11757,3.9190,71354
11758,3.9193,71348
11759,3.9197,71360
11760,3.9200,71359
11761,3.9203,71419
11762,3.9207,71462
11763,3.9210,71244
11764,3.9213,71272
11765,3.9217,71249
11766,3.9220,71212
11767,3.9223,71254
11768,3.9227,71274
11769,3.9230,71344
11770,3.9233,71397
11771,3.9237,71213
11772,3.9240,71229
11773,3.9243,71149
11774,3.9247,71144
11775,3.9250,71196
11776,3.9253,71311
11777,3.9257,71323
11778,3.9260,71431
11779,3.9263,71242
11780,3.9267,71350
11781,3.9270,71317
11782,3.9273,71299
11783,3.9277,71267
11784,3.9280,71251
11785,3.9283,71234
11786,3.9287,71276
11787,3.9290,71289
11788,3.9293,71330
11789,3.9297,71389
11790,3.9300,71204
11791,3.9303,71224
11792,3.9307,71211
11793,3.9310,71189
11794,3.9313,71206
11795,3.9317,71248
11796,3.9320,71293
11797,3.9323,71390
11798,3.9327,71157
11799,3.9330,71234
11800,3.9333,71220
11801,3.9337,71248
11802,3.9340,71339
11803,3.9343,71226
11804,3.9347,71315
11805,3.9350,71345
11806,3.9353,71334
11807,3.9357,71474
11808,3.9360,71212
11809,3.9363,71234
11810,3.9367,71150
11811,3.9370,71148
11812,3.9373,71216
11813,3.9377,71079
11814,3.9380,71207
11815,3.9383,71231
11816,3.9387,71217
11817,3.9390,71327
11818,3.9393,71161
11819,3.9397,71368
11820,3.9400,71189
11821,3.9403,71288
11822,3.9407,71265
11823,3.9410,71288
11824,3.9413,71440
11825,3.9417,71276
11826,3.9420,71324
11827,3.9423,71264
11828,3.9427,71245
11829,3.9430,71302
11830,3.9433,71098
11831,3.9437,71192
11832,3.9440,71270
11833,3.9443,71303
11834,3.9447,71348
11835,3.9450,71094
11836,3.9453,71203
11837,3.9457,71250
11838,3.9460,71299
11839,3.9463,71302
11840,3.9467,71282
11841,3.9470,71244
11842,3.9473,71293
11843,3.9477,71098
11844,3.9480,71201
11845,3.9483,71242
11846,3.9487,71264
11847,3.9490,71357
11848,3.9493,71154
11849,3.9497,71259
11850,3.9500,71293
11851,3.9503,71288
11852,3.9507,71248
11853,3.9510,71208
11854,3.9513,71216
11855,3.9517,71343
11856,3.9520,71158
11857,3.9523,71255
11858,3.9527,71306
11859,3.9530,71363
11860,3.9533,71386
11861,3.9537,71383
11862,3.9540,71398
11863,3.9543,71415
11864,3.9547,71433
11865,3.9550,71378
11866,3.9553,71448
11867,3.9557,71221
11868,3.9560,71321
11869,3.9563,71255
11870,3.9567,71238
11871,3.9570,71228
11872,3.9573,71222
11873,3.9577,71202
11874,3.9580,71318
11875,3.9583,71163
11876,3.9587,71256
11877,3.9590,71263
11878,3.9593,71310
11879,3.9597,71316
11880,3.9600,71290
11881,3.9603,71289
11882,3.9607,71392
11883,3.9610,71202
11884,3.9613,71264
11885,3.9617,71272
11886,3.9620,71250
11887,3.9623,71245
11888,3.9627,71170
11889,3.9630,71192
11890,3.9633,71288
11891,3.9637,71194
11892,3.9640,71285
11893,3.9643,71332
11894,3.9647,71258
11895,3.9650,71238
11896,3.9653,71191
11897,3.9657,71265
11898,3.9660,71313
11899,3.9663,71102
11900,3.9667,71143
11901,3.9670,71252
11902,3.9673,71253
11903,3.9677,71378
11904,3.9680,71134
11905,3.9683,71241
11906,3.9687,71192
11907,3.9690,71248
11908,3.9693,71402
11909,3.9697,71311
11910,3.9700,71390
11911,3.9703,71344
11912,3.9707,71276
11913,3.9710,71225
11914,3.9713,71212
11915,3.9717,71266
11916,3.9720,71422
11917,3.9723,71192
11918,3.9727,71252
11919,3.9730,71267
11920,3.9733,71381
11921,3.9737,71477
11922,3.9740,71240
11923,3.9743,71260
11924,3.9747,71294
11925,3.9750,71254
11926,3.9753,71267
11927,3.9757,71242
11928,3.9760,71285
11929,3.9763,71373
11930,3.9767,71136
11931,3.9770,71207
11932,3.9773,71209
11933,3.9777,71228
11934,3.9780,71219
11935,3.9783,71225
11936,3.9787,71239
11937,3.9790,71381
11938,3.9793,71167
11939,3.9797,71282
11940,3.9800,71298
11941,3.9803,71311
11942,3.9807,71388
11943,3.9810,71125
11944,3.9813,71237
11945,3.9817,71273
11946,3.9820,71368
11947,3.9823,71418
11948,3.9827,71413
11949,3.9830,71398
11950,3.9833,71425
11951,3.9837,71192
11952,3.9840,71259
11953,3.9843,71343
11954,3.9847,71374
11955,3.9850,71510
11956,3.9853,71234
11957,3.9857,71302
11958,3.9860,71279
11959,3.9863,71319
11960,3.9867,71336
11961,3.9870,71312
11962,3.9873,71259
11963,3.9877,71362
11964,3.9880,71139
11965,3.9883,71238
11966,3.9887,71226
11967,3.9890,71247
11968,3.9893,71333
11969,3.9897,71138
11970,3.9900,71229
11971,3.9903,71279
11972,3.9907,71319
11973,3.9910,71355
11974,3.9913,71391
11975,3.9917,71367
11976,3.9920,71494
11977,3.9923,71236
11978,3.9927,71305
11979,3.9930,71302
11980,3.9933,71363
11981,3.9937,71493
11982,3.9940,71259
11983,3.9943,71335
11984,3.9947,71387
11985,3.9950,71405
11986,3.9953,71486
11987,3.9957,71243
11988,3.9960,71354
11989,3.9963,71428
11990,3.9967,71514
11991,3.9970,71551
11992,3.9973,71585
11993,3.9977,71554
11994,3.9980,71665
11995,3.9983,71440
11996,3.9987,71571
11997,3.9990,71584
11998,3.9993,71574
11999,3.9997,71660
12000,4.0000,71368
12001,4.0003,71448
12002,4.0007,71502
12003,4.0010,71654
12004,4.0013,71896
12005,4.0017,71862
12006,4.0020,72211
12007,4.0023,72704
12008,4.0027,73393
12009,4.0030,74435
12010,4.0033,75373
12011,4.0037,76914
12012,4.0040,78709
12013,4.0043,80800
12014,4.0047,83395
12015,4.0050,86042
12016,4.0053,89501
12017,4.0057,93315
12018,4.0060,97641
12019,4.0063,102562
12020,4.0067,107575
12021,4.0070,113377
12022,4.0073,119597
12023,4.0077,126347
12024,4.0080,133795
12025,4.0083,141335
12026,4.0087,149681
12027,4.0090,158341
12028,4.0093,167362
12029,4.0097,176914
12030,4.0100,186491
12031,4.0103,196897
12032,4.0107,207082
12033,4.0110,217685
12034,4.0113,228282
12035,4.0117,238791
12036,4.0120,249300
12037,4.0123,259391
12038,4.0127,269756
12039,4.0130,279921
12040,4.0133,289852
12041,4.0137,299542
12042,4.0140,308616
12043,4.0143,317768
12044,4.0147,326623
12045,4.0150,334979
12046,4.0153,342660
12047,4.0157,349148
12048,4.0160,355097
12049,4.0163,359824
12050,4.0167,363971
12051,4.0170,367399
12052,4.0173,370159
12053,4.0177,372361
12054,4.0180,373546
12055,4.0183,374555
12056,4.0187,375308
12057,4.0190,375670
12058,4.0193,375519
12059,4.0197,374309
12060,4.0200,372903
12061,4.0203,370757
12062,4.0207,367725
12063,4.0210,364300
12064,4.0213,360230
12065,4.0217,356374
12066,4.0220,351964
12067,4.0223,347148
12068,4.0227,342013
12069,4.0230,336133
12070,4.0233,330212
12071,4.0237,324051
12072,4.0240,317903
12073,4.0243,312127
12074,4.0247,306295
12075,4.0250,300912
12076,4.0253,295285
12077,4.0257,289350
12078,4.0260,283333
12079,4.0263,277023
12080,4.0267,271081
12081,4.0270,265188
12082,4.0273,259494
12083,4.0277,254086
12084,4.0280,248416
12085,4.0283,243095
12086,4.0287,237953
12087,4.0290,233049
12088,4.0293,228266
12089,4.0297,223184
12090,4.0300,218552
12091,4.0303,214032
12092,4.0307,209649
12093,4.0310,205621
12094,4.0313,201400
12095,4.0317,197693
12096,4.0320,193952
12097,4.0323,190323
12098,4.0327,187023
12099,4.0330,183447
12100,4.0333,180340
12101,4.0337,177107
12102,4.0340,174050
12103,4.0343,171175
12104,4.0347,168496
12105,4.0350,165860
12106,4.0353,163442
12107,4.0357,160704
12108,4.0360,158474
12109,4.0363,156104
12110,4.0367,153872
12111,4.0370,151819
12112,4.0373,149553
12113,4.0377,147770
12114,4.0380,146042
12115,4.0383,144334
12116,4.0387,142735
12117,4.0390,140644
12118,4.0393,139102
12119,4.0397,137351
12120,4.0400,135788
12121,4.0403,134306
12122,4.0407,132435
12123,4.0410,130960
12124,4.0413,129438
12125,4.0417,128080
12126,4.0420,126922
12127,4.0423,125521
12128,4.0427,124613
12129,4.0430,123715
12130,4.0433,122752
12131,4.0437,121977
12132,4.0440,120744
12133,4.0443,120025
12134,4.0447,119204
12135,4.0450,118361
12136,4.0453,117577
12137,4.0457,116476
12138,4.0460,115824
12139,4.0463,115163
12140,4.0467,114475
12141,4.0470,113970
12142,4.0473,112975
12143,4.0477,112515
12144,4.0480,111573
12145,4.0483,111127
12146,4.0487,110640
12147,4.0490,110106
12148,4.0493,109768
12149,4.0497,108910
12150,4.0500,108559
12151,4.0503,108026
12152,4.0507,107580
12153,4.0510,107188
12154,4.0513,106428
12155,4.0517,106095
12156,4.0520,105712
12157,4.0523,105329
12158,4.0527,105132
12159,4.0530,104457
12160,4.0533,104067
12161,4.0537,103574
12162,4.0540,103137
12163,4.0543,103049
12164,4.0547,102456
12165,4.0550,102251
12166,4.0553,101809
12167,4.0557,101393
12168,4.0560,100925
12169,4.0563,100500
12170,4.0567,100118
12171,4.0570,99942
12172,4.0573,99485
12173,4.0577,99334
12174,4.0580,99085
12175,4.0583,98696
12176,4.0587,98571
12177,4.0590,97945
12178,4.0593,97763
12179,4.0597,97439
12180,4.0600,97191
12181,4.0603,96885
12182,4.0607,96576
12183,4.0610,96282
12184,4.0613,96017
12185,4.0617,95778
12186,4.0620,95509
12187,4.0623,95488
12188,4.0627,94989
12189,4.0630,94889
12190,4.0633,94613
12191,4.0637,94400
12192,4.0640,94181
12193,4.0643,93985
12194,4.0647,93687
12195,4.0650,93669
12196,4.0653,93158
12197,4.0657,93105
12198,4.0660,92901
12199,4.0663,92713
12200,4.0667,92538
12201,4.0670,92286
12202,4.0673,92122
12203,4.0677,92088
12204,4.0680,91674
12205,4.0683,91544
12206,4.0687,91349
12207,4.0690,91103
12208,4.0693,90920
12209,4.0697,90741
12210,4.0700,90665
12211,4.0703,90728
12212,4.0707,90332
12213,4.0710,90220
12214,4.0713,89967
12215,4.0717,89787
12216,4.0720,89780
12217,4.0723,89335
12218,4.0727,89212
12219,4.0730,89041
12220,4.0733,88910
12221,4.0737,89003
12222,4.0740,88532
12223,4.0743,88526
12224,4.0747,88372
12225,4.0750,88294
12226,4.0753,88329
12227,4.0757,87984
12228,4.0760,88032
12229,4.0763,87928
12230,4.0767,87786
12231,4.0770,87566
12232,4.0773,87435
12233,4.0777,87261
12234,4.0780,87357
12235,4.0783,86903
12236,4.0787,86834
12237,4.0790,86609
12238,4.0793,86438
12239,4.0797,86452
12240,4.0800,86096
12241,4.0803,86130
12242,4.0807,86030
12243,4.0810,85897
12244,4.0813,85937
12245,4.0817,85566
12246,4.0820,85564
12247,4.0823,85518
12248,4.0827,85392
12249,4.0830,85306
12250,4.0833,85150
12251,4.0837,85071
12252,4.0840,85125
12253,4.0843,84776
12254,4.0847,84813
12255,4.0850,84785
12256,4.0853,84687
12257,4.0857,84779
12258,4.0860,84449
12259,4.0863,84491
12260,4.0867,84470
12261,4.0870,84399
12262,4.0873,84581
12263,4.0877,84184
12264,4.0880,84265
12265,4.0883,84101
12266,4.0887,84037
12267,4.0890,84042
12268,4.0893,83760
12269,4.0897,83779
12270,4.0900,83769
12271,4.0903,83672
12272,4.0907,83836
12273,4.0910,83489
12274,4.0913,83548
12275,4.0917,83481
12276,4.0920,83349
12277,4.0923,83496
12278,4.0927,83091
12279,4.0930,83115
12280,4.0933,82878
12281,4.0937,82793
12282,4.0940,82843
12283,4.0943,82564
12284,4.0947,82563
12285,4.0950,82578
12286,4.0953,82511
12287,4.0957,82691
12288,4.0960,82305
12289,4.0963,82329
12290,4.0967,82256
12291,4.0970,82182
12292,4.0973,82305
12293,4.0977,81860
12294,4.0980,81897
12295,4.0983,81763
12296,4.0987,81750
12297,4.0990,81810
12298,4.0993,81505
12299,4.0997,81485
12300,4.1000,81433
12301,4.1003,81334
12302,4.1007,81530
12303,4.1010,81169
12304,4.1013,81196
12305,4.1017,81041
12306,4.1020,80994
12307,4.1023,81141
12308,4.1027,80802
12309,4.1030,80864
12310,4.1033,80814
12311,4.1037,80843
12312,4.1040,80982
12313,4.1043,80721
12314,4.1047,80744
12315,4.1050,80740
12316,4.1053,80643
12317,4.1057,80900
12318,4.1060,80663
12319,4.1063,80894
12320,4.1067,80928
12321,4.1070,81111
12322,4.1073,81212
12323,4.1077,81381
12324,4.1080,81549
12325,4.1083,81994
12326,4.1087,81989
12327,4.1090,82307
12328,4.1093,82541
12329,4.1097,82771
12330,4.1100,83358
12331,4.1103,83504
12332,4.1107,84137
12333,4.1110,84561
12334,4.1113,85108
12335,4.1117,85868
12336,4.1120,86336
12337,4.1123,87173
12338,4.1127,88005
12339,4.1130,88763
12340,4.1133,89804
12341,4.1137,90420
12342,4.1140,91432
12343,4.1143,92406
12344,4.1147,93466
12345,4.1150,94833
12346,4.1153,95700
12347,4.1157,96979
12348,4.1160,98134
12349,4.1163,99402
12350,4.1167,100854
12351,4.1170,101909
12352,4.1173,103247
12353,4.1177,104526
12354,4.1180,105754
12355,4.1183,107358
12356,4.1187,108317
12357,4.1190,109621
