#"FID1 - B:Signal #1 LEO_027_1eq_01h.D"
#Point,X(Minutes),Y(Response Units)
11340,3.7800,71916
11341,3.7803,72081
11342,3.7807,71982
11343,3.7810,72041
11344,3.7813,71983
11345,3.7817,72038
11346,3.7820,71946
11347,3.7823,72171
11348,3.7827,71945
11349,3.7830,72052
11350,3.7833,72045
11351,3.7837,71991
11352,3.7840,72184
11353,3.7843,71888
11354,3.7847,72022
11355,3.7850,72011
11356,3.7853,72077
11357,3.7857,72250
11358,3.7860,72013
11359,3.7863,72062
11360,3.7867,72093
11361,3.7870,72050
11362,3.7873,72086
11363,3.7877,71971
11364,3.7880,72014
11365,3.7883,72108
11366,3.7887,71925
11367,3.7890,71921
11368,3.7893,71957
11369,3.7897,71922
11370,3.7900,72183
11371,3.7903,71916
11372,3.7907,72035
11373,3.7910,72005
11374,3.7913,71981
11375,3.7917,72205
11376,3.7920,71963
11377,3.7923,72125
11378,3.7927,72022
11379,3.7930,71978
11380,3.7933,72030
11381,3.7937,71827
11382,3.7940,71936
11383,3.7943,71990
11384,3.7947,71931
11385,3.7950,71925
11386,3.7953,71893
11387,3.7957,72006
11388,3.7960,72203
11389,3.7963,72014
11390,3.7967,72039
11391,3.7970,72039
11392,3.7973,71978
11393,3.7977,71977
11394,3.7980,71922
11395,3.7983,71980
11396,3.7987,72143
11397,3.7990,71907
11398,3.7993,71964
11399,3.7997,71881
11400,3.8000,71894
11401,3.8003,71851
11402,3.8007,71920
11403,3.8010,71900
11404,3.8013,72026
11405,3.8017,71984
11406,3.8020,71971
11407,3.8023,72055
11408,3.8027,71860
11409,3.8030,71935
11410,3.8033,71940
11411,3.8037,71915
11412,3.8040,72002
11413,3.8043,72007
11414,3.8047,72072
11415,3.8050,72204
11416,3.8053,71963
11417,3.8057,71966
11418,3.8060,71972
11419,3.8063,71889
11420,3.8067,71948
11421,3.8070,71884
11422,3.8073,71961
11423,3.8077,72133
11424,3.8080,71943
11425,3.8083,72021
11426,3.8087,71965
11427,3.8090,71964
11428,3.8093,71943
11429,3.8097,71982
11430,3.8100,71957
11431,3.8103,72182
11432,3.8107,71935
11433,3.8110,72052
11434,3.8113,71970
11435,3.8117,71940
11436,3.8120,72065
11437,3.8123,71934
11438,3.8127,72003
11439,3.8130,72011
11440,3.8133,71970
11441,3.8137,72036
11442,3.8140,72004
11443,3.8143,72023
11444,3.8147,72105
11445,3.8150,71904
11446,3.8153,71949
11447,3.8157,72030
11448,3.8160,72055
11449,3.8163,72234
11450,3.8167,71915
11451,3.8170,72181
11452,3.8173,71932
11453,3.8177,72115
11454,3.8180,72053
11455,3.8183,71999
11456,3.8187,72112
11457,3.8190,71941
11458,3.8193,72005
11459,3.8197,71977
11460,3.8200,71850
11461,3.8203,72070
11462,3.8207,71788
11463,3.8210,72108
11464,3.8213,71838
11465,3.8217,72021
11466,3.8220,71973
11467,3.8223,71995
11468,3.8227,72089
11469,3.8230,71902
11470,3.8233,71986
11471,3.8237,72024
11472,3.8240,71966
11473,3.8243,72153
11474,3.8247,71831
11475,3.8250,72140
11476,3.8253,71833
11477,3.8257,72002
11478,3.8260,71997
11479,3.8263,72023
11480,3.8267,72135
11481,3.8270,71830
11482,3.8273,72087
11483,3.8277,71797
11484,3.8280,71908
11485,3.8283,71820
11486,3.8287,71850
11487,3.8290,72014
11488,3.8293,71856
11489,3.8297,71956
11490,3.8300,72035
11491,3.8303,72009
11492,3.8307,72210
11493,3.8310,71883
11494,3.8313,72002
11495,3.8317,72017
11496,3.8320,72047
11497,3.8323,72152
11498,3.8327,71912
11499,3.8330,71985
11500,3.8333,72054
11501,3.8337,72032
11502,3.8340,72229
11503,3.8343,71926
11504,3.8347,71981
11505,3.8350,71933
11506,3.8353,72002
11507,3.8357,72206
11508,3.8360,71963
11509,3.8363,72010
11510,3.8367,72016
11511,3.8370,72033
11512,3.8373,72077
11513,3.8377,72047
11514,3.8380,72055
11515,3.8383,72168
11516,3.8387,71897
11517,3.8390,71924
11518,3.8393,71963
11519,3.8397,71997
11520,3.8400,72205
11521,3.8403,71907
11522,3.8407,71989
11523,3.8410,71966
11524,3.8413,71987
11525,3.8417,72140
11526,3.8420,71960
11527,3.8423,72059
11528,3.8427,72031
11529,3.8430,71979
11530,3.8433,72136
11531,3.8437,71961
11532,3.8440,72034
11533,3.8443,72044
11534,3.8447,71980
11535,3.8450,72195
11536,3.8453,71928
11537,3.8457,72057
11538,3.8460,72017
11539,3.8463,71983
11540,3.8467,72074
11541,3.8470,71836
11542,3.8473,71918
11543,3.8477,71982
11544,3.8480,71974
11545,3.8483,71993
11546,3.8487,71898
11547,3.8490,71913
11548,3.8493,72092
11549,3.8497,71969
11550,3.8500,72052
11551,3.8503,72096
11552,3.8507,72016
11553,3.8510,72156
11554,3.8513,71824
11555,3.8517,72001
11556,3.8520,72044
11557,3.8523,72137
11558,3.8527,72289
11559,3.8530,72044
11560,3.8533,72043
11561,3.8537,72049
11562,3.8540,71956
11563,3.8543,72141
11564,3.8547,71763
11565,3.8550,71904
11566,3.8553,71881
11567,3.8557,71986
11568,3.8560,72100
11569,3.8563,71886
11570,3.8567,71945
11571,3.8570,71973
11572,3.8573,72007
11573,3.8577,72127
11574,3.8580,71897
11575,3.8583,71934
11576,3.8587,71926
11577,3.8590,71879
11578,3.8593,72087
11579,3.8597,71864
11580,3.8600,72071
11581,3.8603,72036
11582,3.8607,72083
11583,3.8610,71969
11584,3.8613,71983
11585,3.8617,71935
11586,3.8620,72149
11587,3.8623,71834
11588,3.8627,71951
11589,3.8630,71894
11590,3.8633,71929
11591,3.8637,72060
11592,3.8640,71882
11593,3.8643,71994
11594,3.8647,72028
11595,3.8650,72008
11596,3.8653,71997
11597,3.8657,71971
11598,3.8660,71963
11599,3.8663,72136
11600,3.8667,71916
11601,3.8670,71935
11602,3.8673,71930
11603,3.8677,71929
11604,3.8680,72139
11605,3.8683,71908
11606,3.8687,71974
11607,3.8690,72009
11608,3.8693,71977
11609,3.8697,72184
11610,3.8700,71913
11611,3.8703,72040
11612,3.8707,71992
11613,3.8710,71997
11614,3.8713,72161
11615,3.8717,71930
11616,3.8720,71989
11617,3.8723,71959
11618,3.8727,71920
11619,3.8730,72134
11620,3.8733,71905
11621,3.8737,72051
11622,3.8740,72040
11623,3.8743,72048
11624,3.8747,72159
11625,3.8750,71946
11626,3.8753,72039
11627,3.8757,72081
11628,3.8760,72072
11629,3.8763,72264
11630,3.8767,72029
11631,3.8770,72090
11632,3.8773,72008
11633,3.8777,71951
11634,3.8780,72129
11635,3.8783,71905
11636,3.8787,72040
11637,3.8790,71966
11638,3.8793,71969
11639,3.8797,72136
11640,3.8800,71955
11641,3.8803,72059
11642,3.8807,72064
11643,3.8810,72047
11644,3.8813,72064
11645,3.8817,71981
11646,3.8820,71964
11647,3.8823,72080
11648,3.8827,71873
11649,3.8830,71909
11650,3.8833,71892
11651,3.8837,71864
11652,3.8840,72094
11653,3.8843,71854
11654,3.8847,72001
11655,3.8850,71964
11656,3.8853,71998
11657,3.8857,71969
11658,3.8860,72059
11659,3.8863,72073
11660,3.8867,72265
11661,3.8870,72024
11662,3.8873,72051
11663,3.8877,72040
11664,3.8880,71978
11665,3.8883,72149
11666,3.8887,71887
11667,3.8890,72045
11668,3.8893,72084
11669,3.8897,72135
11670,3.8900,72091
11671,3.8903,72082
11672,3.8907,71982
11673,3.8910,72135
11674,3.8913,71905
11675,3.8917,72094
11676,3.8920,72079
11677,3.8923,72111
11678,3.8927,72020
11679,3.8930,72043
11680,3.8933,71970
11681,3.8937,72172
11682,3.8940,71931
11683,3.8943,72007
11684,3.8947,72047
11685,3.8950,72014
11686,3.8953,72232
11687,3.8957,71972
11688,3.8960,72061
11689,3.8963,71976
11690,3.8967,71989
11691,3.8970,72131
11692,3.8973,72005
11693,3.8977,72087
11694,3.8980,72171
11695,3.8983,72122
11696,3.8987,72123
11697,3.8990,72045
11698,3.8993,72063
11699,3.8997,72176
11700,3.9000,71986
11701,3.9003,72039
11702,3.9007,72091
11703,3.9010,72078
11704,3.9013,72229
11705,3.9017,71968
11706,3.9020,71998
11707,3.9023,72075
11708,3.9027,72024
11709,3.9030,72208
11710,3.9033,71889
11711,3.9037,72021
11712,3.9040,72076
11713,3.9043,72127
11714,3.9047,72304
11715,3.9050,72111
11716,3.9053,72177
11717,3.9057,72196
11718,3.9060,72109
11719,3.9063,72311
11720,3.9067,72036
11721,3.9070,72109
11722,3.9073,71995
11723,3.9077,71978
11724,3.9080,72159
11725,3.9083,71955
11726,3.9087,72085
11727,3.9090,72069
11728,3.9093,72097
11729,3.9097,72214
11730,3.9100,72051
11731,3.9103,72121
11732,3.9107,72137
11733,3.9110,72036
11734,3.9113,72233
11735,3.9117,72020
11736,3.9120,72135
11737,3.9123,72065
11738,3.9127,72073
11739,3.9130,72007
11740,3.9133,72035
11741,3.9137,71956
11742,3.9140,72161
11743,3.9143,71883
11744,3.9147,71997
11745,3.9150,71950
11746,3.9153,71994
11747,3.9157,71998
11748,3.9160,72031
11749,3.9163,72074
11750,3.9167,72226
11751,3.9170,72042
11752,3.9173,72032
11753,3.9177,72026
11754,3.9180,71927
11755,3.9183,71920
11756,3.9187,71902
11757,3.9190,71969
11758,3.9193,72113
11759,3.9197,71845
11760,3.9200,71859
11761,3.9203,71949
11762,3.9207,71995
11763,3.9210,72061
11764,3.9213,71975
11765,3.9217,71936
11766,3.9220,72090
11767,3.9223,71842
11768,3.9227,71900
11769,3.9230,71859
11770,3.9233,71922
11771,3.9237,71942
11772,3.9240,72038
11773,3.9243,71983
11774,3.9247,72149
11775,3.9250,71869
11776,3.9253,72005
11777,3.9257,71955
11778,3.9260,71955
11779,3.9263,72098
11780,3.9267,71950
11781,3.9270,71961
11782,3.9273,71983
11783,3.9277,71944
11784,3.9280,72196
11785,3.9283,71915
11786,3.9287,72017
11787,3.9290,71993
11788,3.9293,72013
11789,3.9297,72062
11790,3.9300,72019
11791,3.9303,72035
11792,3.9307,72174
11793,3.9310,72049
11794,3.9313,72131
11795,3.9317,72162
11796,3.9320,72058
11797,3.9323,72180
11798,3.9327,71856
11799,3.9330,71993
11800,3.9333,72027
11801,3.9337,72078
11802,3.9340,72173
11803,3.9343,71934
11804,3.9347,71929
11805,3.9350,71898
11806,3.9353,71881
11807,3.9357,71876
11808,3.9360,71917
11809,3.9363,71922
11810,3.9367,72164
11811,3.9370,71939
11812,3.9373,72084
11813,3.9377,72050
11814,3.9380,72027
11815,3.9383,72073
11816,3.9387,71822
11817,3.9390,71864
11818,3.9393,71981
11819,3.9397,72048
11820,3.9400,72311
11821,3.9403,72107
11822,3.9407,72162
11823,3.9410,72099
11824,3.9413,71985
11825,3.9417,72166
11826,3.9420,71962
11827,3.9423,72073
11828,3.9427,72030
11829,3.9430,72062
11830,3.9433,72064
11831,3.9437,72145
11832,3.9440,72098
11833,3.9443,72260
11834,3.9447,71995
11835,3.9450,72106
11836,3.9453,72074
11837,3.9457,72098
11838,3.9460,72263
11839,3.9463,72043
11840,3.9467,72027
11841,3.9470,72033
11842,3.9473,72020
11843,3.9477,72189
11844,3.9480,71962
11845,3.9483,72053
11846,3.9487,72141
11847,3.9490,72102
11848,3.9493,72249
11849,3.9497,71939
11850,3.9500,72014
11851,3.9503,72000
11852,3.9507,72048
11853,3.9510,72203
11854,3.9513,72057
11855,3.9517,72059
11856,3.9520,72031
11857,3.9523,71964
11858,3.9527,72205
11859,3.9530,72019
11860,3.9533,72160
11861,3.9537,72161
11862,3.9540,72120
11863,3.9543,72221
11864,3.9547,71967
11865,3.9550,72049
11866,3.9553,72032
11867,3.9557,72015
11868,3.9560,72130
11869,3.9563,71937
11870,3.9567,71948
11871,3.9570,72018
11872,3.9573,71993
11873,3.9577,72186
11874,3.9580,71901
11875,3.9583,71987
11876,3.9587,71970
11877,3.9590,72042
11878,3.9593,72045
11879,3.9597,72086
11880,3.9600,72026
11881,3.9603,72204
11882,3.9607,71918
11883,3.9610,72009
11884,3.9613,71945
11885,3.9617,72003
11886,3.9620,72150
11887,3.9623,71962
11888,3.9627,72009
11889,3.9630,72031
11890,3.9633,72002
11891,3.9637,72109
11892,3.9640,71893
11893,3.9643,71949
11894,3.9647,72026
11895,3.9650,72030
11896,3.9653,72258
11897,3.9657,72024
11898,3.9660,72116
11899,3.9663,72076
11900,3.9667,72125
11901,3.9670,72073
11902,3.9673,72081
11903,3.9677,72031
11904,3.9680,72288
11905,3.9683,72104
11906,3.9687,72192
11907,3.9690,72099
11908,3.9693,72029
11909,3.9697,72170
11910,3.9700,71900
11911,3.9703,72017
11912,3.9707,72001
11913,3.9710,72081
11914,3.9713,72182
11915,3.9717,72004
11916,3.9720,72008
11917,3.9723,72038
11918,3.9727,71982
11919,3.9730,72144
11920,3.9733,71941
11921,3.9737,72126
11922,3.9740,72104
11923,3.9743,72089
11924,3.9747,72145
11925,3.9750,71957
11926,3.9753,72030
11927,3.9757,72044
11928,3.9760,72051
11929,3.9763,72206
11930,3.9767,71993
11931,3.9770,72002
11932,3.9773,72034
11933,3.9777,72018
11934,3.9780,72272
11935,3.9783,72055
11936,3.9787,72151
11937,3.9790,72078
11938,3.9793,72031
11939,3.9797,72077
11940,3.9800,71872
11941,3.9803,71934
11942,3.9807,71994
11943,3.9810,72022
11944,3.9813,72236
11945,3.9817,72020
11946,3.9820,72099
11947,3.9823,72025
11948,3.9827,72041
11949,3.9830,72201
11950,3.9833,72020
11951,3.9837,72043
11952,3.9840,71989
11953,3.9843,71977
11954,3.9847,72028
11955,3.9850,72142
11956,3.9853,72108
11957,3.9857,72259
11958,3.9860,71971
11959,3.9863,72076
11960,3.9867,72056
11961,3.9870,72118
11962,3.9873,72246
11963,3.9877,72058
11964,3.9880,72026
11965,3.9883,72043
11966,3.9887,72028
11967,3.9890,72081
11968,3.9893,72089
11969,3.9897,72105
11970,3.9900,72186
11971,3.9903,72021
11972,3.9907,72081
11973,3.9910,72163
11974,3.9913,72119
11975,3.9917,72351
11976,3.9920,72100
11977,3.9923,72134
11978,3.9927,72124
11979,3.9930,72120
11980,3.9933,72341
11981,3.9937,72091
11982,3.9940,72171
11983,3.9943,72135
11984,3.9947,72164
11985,3.9950,72181
11986,3.9953,72243
11987,3.9957,72171
11988,3.9960,72348
11989,3.9963,72093
11990,3.9967,72204
11991,3.9970,72203
11992,3.9973,72268
11993,3.9977,72416
11994,3.9980,72287
11995,3.9983,72292
11996,3.9987,72349
11997,3.9990,72241
11998,3.9993,72402
11999,3.9997,72147
12000,4.0000,72255
12001,4.0003,72291
12002,4.0007,72226
12003,4.0010,72335
12004,4.0013,72054
12005,4.0017,72189
12006,4.0020,72203
12007,4.0023,72248
12008,4.0027,72453
12009,4.0030,72322
12010,4.0033,72416
12011,4.0037,72501
12012,4.0040,72600
12013,4.0043,73016
12014,4.0047,73119
12015,4.0050,73672
12016,4.0053,74255
12017,4.0057,75102
12018,4.0060,76317
12019,4.0063,77523
12020,4.0067,79204
12021,4.0070,81147
12022,4.0073,83337
12023,4.0077,86025
12024,4.0080,88621
12025,4.0083,91892
12026,4.0087,95542
12027,4.0090,99490
12028,4.0093,104140
12029,4.0097,108493
12030,4.0100,113635
12031,4.0103,118937
12032,4.0107,124794
12033,4.0110,131194
12034,4.0113,137376
12035,4.0117,144170
12036,4.0120,151182
12037,4.0123,158345
12038,4.0127,166005
12039,4.0130,172938
12040,4.0133,180449
12041,4.0137,187727
12042,4.0140,195051
12043,4.0143,202570
12044,4.0147,209278
12045,4.0150,216502
12046,4.0153,223076
12047,4.0157,229574
12048,4.0160,236177
12049,4.0163,242090
12050,4.0167,248054
12051,4.0170,253514
12052,4.0173,258421
12053,4.0177,263194
12054,4.0180,266643
12055,4.0183,270354
12056,4.0187,273313
12057,4.0190,275879
12058,4.0193,277961
12059,4.0197,279027
12060,4.0200,280027
12061,4.0203,280539
12062,4.0207,280700
12063,4.0210,280754
12064,4.0213,280012
12065,4.0217,279478
12066,4.0220,278496
12067,4.0223,277079
12068,4.0227,275998
12069,4.0230,274077
12070,4.0233,272759
12071,4.0237,271000
12072,4.0240,269334
12073,4.0243,267744
12074,4.0247,265059
12075,4.0250,262589
12076,4.0253,259794
12077,4.0257,256901
12078,4.0260,254022
12079,4.0263,250140
12080,4.0267,246507
12081,4.0270,242665
12082,4.0273,238685
12083,4.0277,235107
12084,4.0280,230808
12085,4.0283,227379
12086,4.0287,223676
12087,4.0290,220294
12088,4.0293,217086
12089,4.0297,213485
12090,4.0300,210377
12091,4.0303,207084
12092,4.0307,203741
12093,4.0310,200749
12094,4.0313,197153
12095,4.0317,194311
12096,4.0320,191289
12097,4.0323,188357
12098,4.0327,185772
12099,4.0330,182369
12100,4.0333,179875
12101,4.0337,176550
12102,4.0340,174090
12103,4.0343,171544
12104,4.0347,169129
12105,4.0350,166834
12106,4.0353,164047
12107,4.0357,161727
12108,4.0360,159427
12109,4.0363,157232
12110,4.0367,155477
12111,4.0370,153126
12112,4.0373,151656
12113,4.0377,149358
12114,4.0380,147733
12115,4.0383,145912
12116,4.0387,144320
12117,4.0390,142915
12118,4.0393,140955
12119,4.0397,139602
12120,4.0400,138198
12121,4.0403,136971
12122,4.0407,135722
12123,4.0410,134190
12124,4.0413,133037
12125,4.0417,131974
12126,4.0420,130797
12127,4.0423,129890
12128,4.0427,128383
12129,4.0430,127617
12130,4.0433,126096
12131,4.0437,125155
12132,4.0440,123950
12133,4.0443,122947
12134,4.0447,122108
12135,4.0450,120991
12136,4.0453,120207
12137,4.0457,119381
12138,4.0460,118559
12139,4.0463,117707
12140,4.0467,116957
12141,4.0470,116087
12142,4.0473,115601
12143,4.0477,114474
12144,4.0480,113916
12145,4.0483,113223
12146,4.0487,112662
12147,4.0490,112264
12148,4.0493,111502
12149,4.0497,111048
12150,4.0500,110520
12151,4.0503,109971
12152,4.0507,109574
12153,4.0510,109100
12154,4.0513,108663
12155,4.0517,108329
12156,4.0520,107556
12157,4.0523,107075
12158,4.0527,106495
12159,4.0530,106083
12160,4.0533,105946
12161,4.0537,105364
12162,4.0540,104930
12163,4.0543,104436
12164,4.0547,103934
12165,4.0550,103803
12166,4.0553,103034
12167,4.0557,102822
12168,4.0560,102421
12169,4.0563,102180
12170,4.0567,101943
12171,4.0570,101445
12172,4.0573,101171
12173,4.0577,100946
12174,4.0580,100552
12175,4.0583,100561
12176,4.0587,100014
12177,4.0590,99946
12178,4.0593,99619
12179,4.0597,99405
12180,4.0600,99247
12181,4.0603,98679
12182,4.0607,98536
12183,4.0610,98241
12184,4.0613,97952
12185,4.0617,97727
12186,4.0620,97241
12187,4.0623,97045
12188,4.0627,96769
12189,4.0630,96417
12190,4.0633,96459
12191,4.0637,95991
12192,4.0640,95886
12193,4.0643,95573
12194,4.0647,95315
12195,4.0650,95156
12196,4.0653,94613
12197,4.0657,94316
12198,4.0660,94141
12199,4.0663,93867
12200,4.0667,93927
12201,4.0670,93392
12202,4.0673,93275
12203,4.0677,93038
12204,4.0680,92913
12205,4.0683,92967
12206,4.0687,92569
12207,4.0690,92495
12208,4.0693,92265
12209,4.0697,92083
12210,4.0700,92029
12211,4.0703,91627
12212,4.0707,91522
12213,4.0710,91364
12214,4.0713,91177
12215,4.0717,91282
12216,4.0720,90882
12217,4.0723,90919
12218,4.0727,90767
12219,4.0730,90628
12220,4.0733,90620
12221,4.0737,90287
12222,4.0740,90241
12223,4.0743,90206
12224,4.0747,90051
12225,4.0750,90221
12226,4.0753,89817
12227,4.0757,89795
12228,4.0760,89620
12229,4.0763,89486
12230,4.0767,89476
12231,4.0770,89068
12232,4.0773,88984
12233,4.0777,88768
12234,4.0780,88649
12235,4.0783,88674
12236,4.0787,88347
12237,4.0790,88216
12238,4.0793,88079
12239,4.0797,87933
12240,4.0800,88042
12241,4.0803,87708
12242,4.0807,87731
12243,4.0810,87587
12244,4.0813,87483
12245,4.0817,87526
12246,4.0820,87271
12247,4.0823,87191
12248,4.0827,87150
12249,4.0830,86994
12250,4.0833,87148
12251,4.0837,86727
12252,4.0840,86688
12253,4.0843,86470
12254,4.0847,86330
12255,4.0850,86403
12256,4.0853,86132
12257,4.0857,86179
12258,4.0860,86018
12259,4.0863,85945
12260,4.0867,86026
12261,4.0870,85761
12262,4.0873,85753
12263,4.0877,85733
12264,4.0880,85663
12265,4.0883,85780
12266,4.0887,85365
12267,4.0890,85385
12268,4.0893,85312
12269,4.0897,85363
12270,4.0900,85459
12271,4.0903,85233
12272,4.0907,85183
12273,4.0910,85175
12274,4.0913,84974
12275,4.0917,85091
12276,4.0920,84779
12277,4.0923,84818
12278,4.0927,84756
12279,4.0930,84656
12280,4.0933,84822
12281,4.0937,84520
12282,4.0940,84632
12283,4.0943,84540
12284,4.0947,84526
12285,4.0950,84585
12286,4.0953,84380
12287,4.0957,84411
12288,4.0960,84425
12289,4.0963,84319
12290,4.0967,84437
12291,4.0970,84019
12292,4.0973,83990
12293,4.0977,83845
12294,4.0980,83815
12295,4.0983,83902
12296,4.0987,83661
12297,4.0990,83616
12298,4.0993,83594
12299,4.0997,83435
12300,4.1000,83527
12301,4.1003,83142
12302,4.1007,83089
12303,4.1010,82925
12304,4.1013,82751
12305,4.1017,82824
12306,4.1020,82519
12307,4.1023,82589
12308,4.1027,82515
12309,4.1030,82473
12310,4.1033,82527
12311,4.1037,82245
12312,4.1040,82220
12313,4.1043,82145
12314,4.1047,82073
12315,4.1050,82246
12316,4.1053,81951
12317,4.1057,81956
12318,4.1060,81882
12319,4.1063,81929
12320,4.1067,82115
12321,4.1070,81979
12322,4.1073,82104
12323,4.1077,82257
12324,4.1080,82351
12325,4.1083,82639
12326,4.1087,82567
12327,4.1090,82716
12328,4.1093,82874
12329,4.1097,82995
12330,4.1100,83441
12331,4.1103,83470
12332,4.1107,83858
12333,4.1110,84128
12334,4.1113,84485
12335,4.1117,85043
12336,4.1120,85236
12337,4.1123,85924
12338,4.1127,86184
12339,4.1130,86813
12340,4.1133,87528
12341,4.1137,88214
12342,4.1140,89216
12343,4.1143,89685
12344,4.1147,90550
12345,4.1150,91358
12346,4.1153,92300
12347,4.1157,93391
12348,4.1160,94136
12349,4.1163,95339
12350,4.1167,96155
12351,4.1170,97290
12352,4.1173,98380
12353,4.1177,99523
12354,4.1180,100837
12355,4.1183,101846
12356,4.1187,103121
12357,4.1190,104351
12358,4.1193,105365
12359,4.1197,106746
12360,4.1200,107591
12361,4.1203,109070
12362,4.1207,109778
12363,4.1210,110831
12364,4.1213,111702
12365,4.1217,112709
12366,4.1220,113842
12367,4.1223,114515
12368,4.1227,115313
12369,4.1230,116052
12370,4.1233,116736
12371,4.1237,117449
12372,4.1240,118012
12373,4.1243,118484
12374,4.1247,119140
12375,4.1250,119169
12376,4.1253,119611
12377,4.1257,119766
12378,4.1260,119995
12379,4.1263,120291
12380,4.1267,120069
12381,4.1270,120191
12382,4.1273,120209
12383,4.1277,120162
12384,4.1280,120359
12385,4.1283,119961
12386,4.1287,120004
12387,4.1290,119772
12388,4.1293,119434
12389,4.1297,119091
12390,4.1300,118324
12391,4.1303,117903
12392,4.1307,117453
12393,4.1310,116917
12394,4.1313,116586
12395,4.1317,115797
12396,4.1320,115324
12397,4.1323,114810
12398,4.1327,114224
12399,4.1330,113801
12400,4.1333,112757
12401,4.1337,112165
12402,4.1340,111458
12403,4.1343,110837
12404,4.1347,110357
12405,4.1350,109419
12406,4.1353,108772
12407,4.1357,108110
12408,4.1360,107481
12409,4.1363,107164
12410,4.1367,106365
12411,4.1370,105909
12412,4.1373,105400
12413,4.1377,104723
12414,4.1380,104380
12415,4.1383,103504
12416,4.1387,103138
12417,4.1390,102560
12418,4.1393,102084
12419,4.1397,101773
12420,4.1400,101107
12421,4.1403,100939
12422,4.1407,100249
12423,4.1410,99875
12424,4.1413,99431
12425,4.1417,98938
12426,4.1420,98775
12427,4.1423,98152
12428,4.1427,97933
12429,4.1430,97484
12430,4.1433,97036
12431,4.1437,96770
12432,4.1440,96128
12433,4.1443,95807
12434,4.1447,95414
12435,4.1450,95095
12436,4.1453,94920
12437,4.1457,94434
12438,4.1460,94210
12439,4.1463,94012
12440,4.1467,93702
12441,4.1470,93673
12442,4.1473,93182
12443,4.1477,93127
12444,4.1480,92869
12445,4.1483,92715
12446,4.1487,92725
12447,4.1490,92450
12448,4.1493,92594
12449,4.1497,92890
12450,4.1500,93393
12451,4.1503,94063
12452,4.1507,95017
12453,4.1510,96100
12454,4.1513,97856
12455,4.1517,99370
12456,4.1520,101685
12457,4.1523,104186
12458,4.1527,107293
12459,4.1530,111205
12460,4.1533,115324
12461,4.1537,120351
12462,4.1540,126045
12463,4.1543,132448
12464,4.1547,139734
12465,4.1550,147726
12466,4.1553,156510
12467,4.1557,166378
12468,4.1560,176653
12469,4.1563,188499
12470,4.1567,201121
12471,4.1570,214696
12472,4.1573,228919
12473,4.1577,244159
12474,4.1580,260189
12475,4.1583,277754
12476,4.1587,295239
12477,4.1590,314085
12478,4.1593,333237
12479,4.1597,353363
12480,4.1600,374402
12481,4.1603,395453
12482,4.1607,417536
12483,4.1610,440192
12484,4.1613,463092
12485,4.1617,486397
12486,4.1620,509096
12487,4.1623,532245
12488,4.1627,555177
12489,4.1630,577579
12490,4.1633,599929
12491,4.1637,620794
12492,4.1640,641225
12493,4.1643,660324
12494,4.1647,678168
12495,4.1650,695324
12496,4.1653,711374
12497,4.1657,727376
12498,4.1660,741867
12499,4.1663,754306
12500,4.1667,765380
12501,4.1670,773863
12502,4.1673,781173
12503,4.1677,786736
12504,4.1680,791582
12505,4.1683,795744
12506,4.1687,797780
12507,4.1690,798546
12508,4.1693,797533
12509,4.1697,795177
12510,4.1700,791981
12511,4.1703,787102
12512,4.1707,781602
12513,4.1710,775036
12514,4.1713,767174
12515,4.1717,758009
12516,4.1720,747156
12517,4.1723,735321
12518,4.1727,722958
12519,4.1730,709282
12520,4.1733,695246
12521,4.1737,680348
12522,4.1740,664829
12523,4.1743,648888
12524,4.1747,632795
12525,4.1750,616618
12526,4.1753,600791
12527,4.1757,584752
12528,4.1760,569313
12529,4.1763,554116
12530,4.1767,538486
12531,4.1770,523557
12532,4.1773,507762
12533,4.1777,492928
12534,4.1780,478137
12535,4.1783,463659
12536,4.1787,449139
12537,4.1790,434825
12538,4.1793,420989
12539,4.1797,407656
12540,4.1800,393931
12541,4.1803,380856
12542,4.1807,368149
12543,4.1810,355736
12544,4.1813,344083
12545,4.1817,332151
12546,4.1820,321205
12547,4.1823,310419
12548,4.1827,300212
12549,4.1830,290880
12550,4.1833,281351
12551,4.1837,272813
12552,4.1840,264527
12553,4.1843,256744
12554,4.1847,249692
12555,4.1850,242415
12556,4.1853,236247
12557,4.1857,229670
12558,4.1860,223693
12559,4.1863,218013
12560,4.1867,212408
12561,4.1870,207538
12562,4.1873,202095
12563,4.1877,197663
12564,4.1880,193246
12565,4.1883,189293
12566,4.1887,185680
12567,4.1890,181668
12568,4.1893,178102
12569,4.1897,174670
12570,4.1900,171391
12571,4.1903,168565
12572,4.1907,165220
12573,4.1910,162469
12574,4.1913,159943
12575,4.1917,157509
12576,4.1920,155501
12577,4.1923,152859
12578,4.1927,150877
12579,4.1930,148757
12580,4.1933,146860
12581,4.1937,145049
12582,4.1940,142820
12583,4.1943,140947
12584,4.1947,139211
12585,4.1950,137448
12586,4.1953,136097
12587,4.1957,134140
12588,4.1960,132847
12589,4.1963,131320
12590,4.1967,129861
12591,4.1970,128583
12592,4.1973,126936
12593,4.1977,125834
12594,4.1980,124700
12595,4.1983,123622
12596,4.1987,122693
12597,4.1990,121453
12598,4.1993,120597
12599,4.1997,119903
12600,4.2000,119016
12601,4.2003,118447
12602,4.2007,117090
12603,4.2010,116334
12604,4.2013,115322
12605,4.2017,114523
12606,4.2020,113873
12607,4.2023,112946
