#"FID1 - B:Signal #1 LEO_027_1eq_03h.D"
#Point,X(Minutes),Y(Response Units)
3822,1.2740,70507
3823,1.2743,70539
3824,1.2747,70454
3825,1.2750,70460
3826,1.2753,70342
3827,1.2757,70250
3828,1.2760,70444
3829,1.2763,70494
3830,1.2767,70490
3831,1.2770,70345
3832,1.2773,70435
3833,1.2777,70393
3834,1.2780,70335
3835,1.2783,70387
3836,1.2787,70373
3837,1.2790,70395
3838,1.2793,70240
3839,1.2797,70469
3840,1.2800,70440
3841,1.2803,70477
3842,1.2807,70455
3843,1.2810,70432
3844,1.2813,70393
3845,1.2817,70252
3846,1.2820,70392
3847,1.2823,70371
3848,1.2827,70373
3849,1.2830,70443
3850,1.2833,70403
3851,1.2837,70348
3852,1.2840,70123
3853,1.2843,70390
3854,1.2847,70366
3855,1.2850,70470
3856,1.2853,70285
3857,1.2857,70534
3858,1.2860,70449
3859,1.2863,70451
3860,1.2867,70328
3861,1.2870,70337
3862,1.2873,70298
3863,1.2877,70170
3864,1.2880,70362
3865,1.2883,70345
3866,1.2887,70429
3867,1.2890,70298
3868,1.2893,70504
3869,1.2897,70402
3870,1.2900,70376
3871,1.2903,70345
3872,1.2907,70398
3873,1.2910,70429
3874,1.2913,70298
3875,1.2917,70406
3876,1.2920,70374
3877,1.2923,70377
3878,1.2927,70311
3879,1.2930,70413
3880,1.2933,70383
3881,1.2937,70348
3882,1.2940,70427
3883,1.2943,70403
3884,1.2947,70480
3885,1.2950,70277
3886,1.2953,70481
3887,1.2957,70392
3888,1.2960,70441
3889,1.2963,70344
3890,1.2967,70468
3891,1.2970,70419
3892,1.2973,70318
3893,1.2977,70331
3894,1.2980,70298
3895,1.2983,70361
3896,1.2987,70225
3897,1.2990,70446
3898,1.2993,70429
3899,1.2997,70442
3900,1.3000,70217
3901,1.3003,70349
3902,1.3007,70309
3903,1.3010,70432
3904,1.3013,70282
3905,1.3017,70451
3906,1.3020,70394
3907,1.3023,70421
3908,1.3027,70378
3909,1.3030,70360
3910,1.3033,70323
3911,1.3037,70292
3912,1.3040,70429
3913,1.3043,70396
3914,1.3047,70368
3915,1.3050,70175
3916,1.3053,70377
3917,1.3057,70376
3918,1.3060,70430
3919,1.3063,70373
3920,1.3067,70360
3921,1.3070,70334
3922,1.3073,70278
3923,1.3077,70377
3924,1.3080,70390
3925,1.3083,70342
3926,1.3087,70256
3927,1.3090,70360
3928,1.3093,70377
3929,1.3097,70336
3930,1.3100,70283
3931,1.3103,70399
3932,1.3107,70410
3933,1.3110,70332
3934,1.3113,70346
3935,1.3117,70367
3936,1.3120,70396
3937,1.3123,70252
3938,1.3127,70332
3939,1.3130,70379
3940,1.3133,70355
3941,1.3137,70278
3942,1.3140,70405
3943,1.3143,70452
3944,1.3147,70395
3945,1.3150,70262
3946,1.3153,70343
3947,1.3157,70410
3948,1.3160,70407
3949,1.3163,70340
3950,1.3167,70461
3951,1.3170,70481
3952,1.3173,70477
3953,1.3177,70356
3954,1.3180,70463
3955,1.3183,70421
3956,1.3187,70433
3957,1.3190,70318
3958,1.3193,70511
3959,1.3197,70492
3960,1.3200,70510
3961,1.3203,70364
3962,1.3207,70509
3963,1.3210,70471
3964,1.3213,70477
3965,1.3217,70293
3966,1.3220,70432
3967,1.3223,70429
3968,1.3227,70449
3969,1.3230,70449
3970,1.3233,70443
3971,1.3237,70451
3972,1.3240,70306
3973,1.3243,70431
3974,1.3247,70419
3975,1.3250,70478
3976,1.3253,70309
3977,1.3257,70463
3978,1.3260,70431
3979,1.3263,70450
3980,1.3267,70253
3981,1.3270,70348
3982,1.3273,70291
3983,1.3277,70292
3984,1.3280,70278
3985,1.3283,70345
3986,1.3287,70433
3987,1.3290,70352
3988,1.3293,70526
3989,1.3297,70538
3990,1.3300,70496
3991,1.3303,70293
3992,1.3307,70392
3993,1.3310,70386
3994,1.3313,70376
3995,1.3317,70355
3996,1.3320,70395
3997,1.3323,70392
3998,1.3327,70281
3999,1.3330,70350
4000,1.3333,70441
4001,1.3337,70405
4002,1.3340,70349
4003,1.3343,70451
4004,1.3347,70425
4005,1.3350,70377
4006,1.3353,70364
4007,1.3357,70392
4008,1.3360,70398
4009,1.3363,70249
4010,1.3367,70338
4011,1.3370,70371
4012,1.3373,70313
4013,1.3377,70329
4014,1.3380,70332
4015,1.3383,70417
4016,1.3387,70328
4017,1.3390,70397
4018,1.3393,70334
4019,1.3397,70327
4020,1.3400,70268
4021,1.3403,70434
4022,1.3407,70472
4023,1.3410,70419
4024,1.3413,70415
4025,1.3417,70384
4026,1.3420,70379
4027,1.3423,70236
4028,1.3427,70375
4029,1.3430,70335
4030,1.3433,70303
4031,1.3437,70163
4032,1.3440,70328
4033,1.3443,70369
4034,1.3447,70384
4035,1.3450,70306
4036,1.3453,70445
4037,1.3457,70440
4038,1.3460,70358
4039,1.3463,70388
4040,1.3467,70400
4041,1.3470,70472
4042,1.3473,70313
4043,1.3477,70398
4044,1.3480,70363
4045,1.3483,70332
4046,1.3487,70187
4047,1.3490,70344
4048,1.3493,70389
4049,1.3497,70388
4050,1.3500,70383
4051,1.3503,70381
4052,1.3507,70418
4053,1.3510,70320
4054,1.3513,70455
4055,1.3517,70450
4056,1.3520,70434
4057,1.3523,70272
4058,1.3527,70427
4059,1.3530,70448
4060,1.3533,70486
4061,1.3537,70343
4062,1.3540,70408
4063,1.3543,70369
4064,1.3547,70363
4065,1.3550,70358
4066,1.3553,70415
4067,1.3557,70407
4068,1.3560,70280
4069,1.3563,70365
4070,1.3567,70428
4071,1.3570,70436
4072,1.3573,70272
4073,1.3577,70366
4074,1.3580,70385
4075,1.3583,70445
4076,1.3587,70422
4077,1.3590,70471
4078,1.3593,70430
4079,1.3597,70314
4080,1.3600,70351
4081,1.3603,70392
4082,1.3607,70323
4083,1.3610,70231
4084,1.3613,70331
4085,1.3617,70405
4086,1.3620,70432
4087,1.3623,70298
4088,1.3627,70410
4089,1.3630,70370
4090,1.3633,70368
4091,1.3637,70357
4092,1.3640,70424
4093,1.3643,70394
4094,1.3647,70288
4095,1.3650,70315
4096,1.3653,70360
4097,1.3657,70302
4098,1.3660,70269
4099,1.3663,70335
4100,1.3667,70414
4101,1.3670,70378
4102,1.3673,70450
4103,1.3677,70467
4104,1.3680,70446
4105,1.3683,70317
4106,1.3687,70359
4107,1.3690,70444
4108,1.3693,70446
4109,1.3697,70442
4110,1.3700,70465
4111,1.3703,70480
4112,1.3707,70335
4113,1.3710,70333
4114,1.3713,70298
4115,1.3717,70354
4116,1.3720,70283
4117,1.3723,70423
4118,1.3727,70482
4119,1.3730,70432
4120,1.3733,70291
4121,1.3737,70291
4122,1.3740,70328
4123,1.3743,70308
4124,1.3747,70295
4125,1.3750,70388
4126,1.3753,70410
4127,1.3757,70310
4128,1.3760,70305
4129,1.3763,70283
4130,1.3767,70292
4131,1.3770,70210
4132,1.3773,70323
4133,1.3777,70400
4134,1.3780,70385
4135,1.3783,70319
4136,1.3787,70421
4137,1.3790,70484
4138,1.3793,70467
4139,1.3797,70450
4140,1.3800,70400
4141,1.3803,70346
4142,1.3807,70218
4143,1.3810,70284
4144,1.3813,70332
4145,1.3817,70304
4146,1.3820,70216
4147,1.3823,70352
4148,1.3827,70463
4149,1.3830,70419
4150,1.3833,70391
4151,1.3837,70343
4152,1.3840,70401
4153,1.3843,70311
4154,1.3847,70392
4155,1.3850,70430
4156,1.3853,70388
4157,1.3857,70336
4158,1.3860,70338
4159,1.3863,70363
4160,1.3867,70286
4161,1.3870,70316
4162,1.3873,70359
4163,1.3877,70356
4164,1.3880,70374
4165,1.3883,70325
4166,1.3887,70300
4167,1.3890,70217
4168,1.3893,70284
4169,1.3897,70384
4170,1.3900,70376
4171,1.3903,70329
4172,1.3907,70378
4173,1.3910,70435
4174,1.3913,70400
4175,1.3917,70448
4176,1.3920,70450
4177,1.3923,70475
4178,1.3927,70354
4179,1.3930,70370
4180,1.3933,70391
4181,1.3937,70281
4182,1.3940,70278
4183,1.3943,70269
4184,1.3947,70334
4185,1.3950,70239
4186,1.3953,70301
4187,1.3957,70329
4188,1.3960,70331
4189,1.3963,70216
4190,1.3967,70288
4191,1.3970,70381
4192,1.3973,70405
4193,1.3977,70348
4194,1.3980,70361
4195,1.3983,70452
4196,1.3987,70403
4197,1.3990,70424
4198,1.3993,70417
4199,1.3997,70469
4200,1.4000,70391
4201,1.4003,70449
4202,1.4007,70487
4203,1.4010,70485
4204,1.4013,70394
4205,1.4017,70448
4206,1.4020,70513
4207,1.4023,70461
4208,1.4027,70441
4209,1.4030,70422
4210,1.4033,70419
4211,1.4037,70341
4212,1.4040,70410
4213,1.4043,70513
4214,1.4047,70510
4215,1.4050,70360
4216,1.4053,70392
4217,1.4057,70421
4218,1.4060,70391
4219,1.4063,70374
4220,1.4067,70412
4221,1.4070,70440
4222,1.4073,70323
4223,1.4077,70322
4224,1.4080,70392
4225,1.4083,70409
4226,1.4087,70337
4227,1.4090,70388
4228,1.4093,70427
4229,1.4097,70324
4230,1.4100,70178
4231,1.4103,70215
4232,1.4107,70401
4233,1.4110,70391
4234,1.4113,70393
4235,1.4117,70319
4236,1.4120,70358
4237,1.4123,70306
4238,1.4127,70385
4239,1.4130,70474
4240,1.4133,70416
4241,1.4137,70346
4242,1.4140,70271
4243,1.4143,70295
4244,1.4147,70293
4245,1.4150,70433
4246,1.4153,70464
4247,1.4157,70384
4248,1.4160,70274
4249,1.4163,70285
4250,1.4167,70283
4251,1.4170,70273
4252,1.4173,70308
4253,1.4177,70418
4254,1.4180,70390
4255,1.4183,70348
4256,1.4187,70411
4257,1.4190,70462
4258,1.4193,70411
4259,1.4197,70355
4260,1.4200,70350
4261,1.4203,70352
4262,1.4207,70327
4263,1.4210,70359
4264,1.4213,70472
4265,1.4217,70407
4266,1.4220,70382
4267,1.4223,70349
4268,1.4227,70410
4269,1.4230,70354
4270,1.4233,70429
4271,1.4237,70529
4272,1.4240,70508
4273,1.4243,70450
4274,1.4247,70389
4275,1.4250,70407
4276,1.4253,70400
4277,1.4257,70352
4278,1.4260,70311
4279,1.4263,70253
4280,1.4267,70302
4281,1.4270,70412
4282,1.4273,70360
4283,1.4277,70369
4284,1.4280,70358
4285,1.4283,70404
4286,1.4287,70332
4287,1.4290,70350
4288,1.4293,70409
4289,1.4297,70346
4290,1.4300,70352
4291,1.4303,70359
4292,1.4307,70410
4293,1.4310,70357
4294,1.4313,70369
4295,1.4317,70421
4296,1.4320,70390
4297,1.4323,70397
4298,1.4327,70396
4299,1.4330,70325
4300,1.4333,70234
4301,1.4337,70288
4302,1.4340,70426
4303,1.4343,70371
4304,1.4347,70347
4305,1.4350,70354
4306,1.4353,70378
4307,1.4357,70310
4308,1.4360,70338
4309,1.4363,70397
4310,1.4367,70301
4311,1.4370,70261
4312,1.4373,70309
4313,1.4377,70395
4314,1.4380,70412
4315,1.4383,70372
4316,1.4387,70305
4317,1.4390,70207
4318,1.4393,70269
4319,1.4397,70399
4320,1.4400,70392
4321,1.4403,70371
4322,1.4407,70359
4323,1.4410,70363
4324,1.4413,70298
4325,1.4417,70285
4326,1.4420,70367
4327,1.4423,70349
4328,1.4427,70388
4329,1.4430,70381
4330,1.4433,70336
4331,1.4437,70282
4332,1.4440,70342
4333,1.4443,70466
4334,1.4447,70414
4335,1.4450,70432
4336,1.4453,70445
4337,1.4457,70438
4338,1.4460,70325
4339,1.4463,70321
4340,1.4467,70387
4341,1.4470,70398
4342,1.4473,70398
4343,1.4477,70414
4344,1.4480,70348
4345,1.4483,70345
4346,1.4487,70370
4347,1.4490,70411
4348,1.4493,70335
4349,1.4497,70334
4350,1.4500,70453
4351,1.4503,70410
4352,1.4507,70403
4353,1.4510,70322
4354,1.4513,70369
4355,1.4517,70278
4356,1.4520,70325
4357,1.4523,70402
4358,1.4527,70443
4359,1.4530,70440
4360,1.4533,70448
4361,1.4537,70421
4362,1.4540,70386
4363,1.4543,70344
4364,1.4547,70457
4365,1.4550,70365
4366,1.4553,70366
4367,1.4557,70320
4368,1.4560,70349
4369,1.4563,70338
4370,1.4567,70357
4371,1.4570,70433
4372,1.4573,70348
4373,1.4577,70336
4374,1.4580,70360
4375,1.4583,70358
4376,1.4587,70317
4377,1.4590,70336
4378,1.4593,70496
4379,1.4597,70464
4380,1.4600,70409
4381,1.4603,70346
4382,1.4607,70314
4383,1.4610,70246
4384,1.4613,70229
4385,1.4617,70327
4386,1.4620,70329
4387,1.4623,70353
4388,1.4627,70332
4389,1.4630,70290
4390,1.4633,70239
4391,1.4637,70230
4392,1.4640,70373
4393,1.4643,70369
4394,1.4647,70373
4395,1.4650,70358
4396,1.4653,70452
4397,1.4657,70366
4398,1.4660,70385
4399,1.4663,70363
4400,1.4667,70372
4401,1.4670,70321
4402,1.4673,70345
4403,1.4677,70440
4404,1.4680,70346
4405,1.4683,70311
4406,1.4687,70331
4407,1.4690,70325
4408,1.4693,70248
4409,1.4697,70263
4410,1.4700,70446
4411,1.4703,70430
4412,1.4707,70403
4413,1.4710,70345
4414,1.4713,70288
4415,1.4717,70258
4416,1.4720,70262
4417,1.4723,70314
4418,1.4727,70364
4419,1.4730,70420
4420,1.4733,70504
4421,1.4737,70382
4422,1.4740,70346
4423,1.4743,70348
4424,1.4747,70359
4425,1.4750,70279
4426,1.4753,70293
4427,1.4757,70437
4428,1.4760,70455
4429,1.4763,70455
4430,1.4767,70432
4431,1.4770,70352
4432,1.4773,70298
4433,1.4777,70272
4434,1.4780,70446
4435,1.4783,70462
4436,1.4787,70498
4437,1.4790,70478
4438,1.4793,70441
4439,1.4797,70327
4440,1.4800,70321
4441,1.4803,70420
4442,1.4807,70440
4443,1.4810,70460
4444,1.4813,70495
4445,1.4817,70443
4446,1.4820,70389
4447,1.4823,70384
4448,1.4827,70389
4449,1.4830,70335
4450,1.4833,70312
4451,1.4837,70459
4452,1.4840,70432
4453,1.4843,70378
4454,1.4847,70342
4455,1.4850,70353
4456,1.4853,70362
4457,1.4857,70348
4458,1.4860,70462
4459,1.4863,70384
4460,1.4867,70404
4461,1.4870,70416
4462,1.4873,70367
4463,1.4877,70298
4464,1.4880,70242
4465,1.4883,70428
4466,1.4887,70394
4467,1.4890,70434
4468,1.4893,70450
4469,1.4897,70488
4470,1.4900,70437
4471,1.4903,70416
4472,1.4907,70540
4473,1.4910,70478
4474,1.4913,70449
4475,1.4917,70401
4476,1.4920,70375
4477,1.4923,70310
4478,1.4927,70294
4479,1.4930,70434
4480,1.4933,70429
4481,1.4937,70379
4482,1.4940,70359
4483,1.4943,70474
4484,1.4947,70412
4485,1.4950,70377
4486,1.4953,70388
4487,1.4957,70403
4488,1.4960,70411
4489,1.4963,70373
4490,1.4967,70514
4491,1.4970,70471
4492,1.4973,70428
4493,1.4977,70374
4494,1.4980,70366
4495,1.4983,70349
4496,1.4987,70343
4497,1.4990,70409
4498,1.4993,70345
4499,1.4997,70297
4500,1.5000,70325
4501,1.5003,70517
4502,1.5007,70517
4503,1.5010,70530
4504,1.5013,70485
4505,1.5017,70477
4506,1.5020,70424
4507,1.5023,70403
4508,1.5027,70515
4509,1.5030,70454
4510,1.5033,70400
4511,1.5037,70408
4512,1.5040,70555
4513,1.5043,70523
4514,1.5047,70480
4515,1.5050,70452
4516,1.5053,70399
4517,1.5057,70350
4518,1.5060,70297
4519,1.5063,70474
4520,1.5067,70472
4521,1.5070,70457
4522,1.5073,70401
4523,1.5077,70492
4524,1.5080,70456
4525,1.5083,70420
4526,1.5087,70381
4527,1.5090,70357
4528,1.5093,70344
4529,1.5097,70319
4530,1.5100,70469
4531,1.5103,70424
4532,1.5107,70411
4533,1.5110,70327
4534,1.5113,70459
4535,1.5117,70372
4536,1.5120,70441
4537,1.5123,70476
4538,1.5127,70487
4539,1.5130,70400
4540,1.5133,70266
4541,1.5137,70395
4542,1.5140,70337
4543,1.5143,70350
4544,1.5147,70363
4545,1.5150,70520
4546,1.5153,70461
4547,1.5157,70424
4548,1.5160,70374
4549,1.5163,70363
4550,1.5167,70308
4551,1.5170,70313
4552,1.5173,70492
4553,1.5177,70485
4554,1.5180,70492
4555,1.5183,70488
4556,1.5187,70405
4557,1.5190,70325
4558,1.5193,70200
4559,1.5197,70365
4560,1.5200,70280
4561,1.5203,70262
4562,1.5207,70231
4563,1.5210,70396
4564,1.5213,70368
4565,1.5217,70375
4566,1.5220,70394
4567,1.5223,70409
4568,1.5227,70394
4569,1.5230,70332
4570,1.5233,70478
4571,1.5237,70428
4572,1.5240,70452
4573,1.5243,70396
4574,1.5247,70355
4575,1.5250,70317
4576,1.5253,70259
4577,1.5257,70448
4578,1.5260,70383
4579,1.5263,70360
4580,1.5267,70291
4581,1.5270,70259
4582,1.5273,70302
4583,1.5277,70278
4584,1.5280,70436
4585,1.5283,70342
4586,1.5287,70292
4587,1.5290,70241
4588,1.5293,70453
4589,1.5297,70422
4590,1.5300,70416
4591,1.5303,70380
4592,1.5307,70362
4593,1.5310,70376
4594,1.5313,70351
4595,1.5317,70326
4596,1.5320,70302
4597,1.5323,70251
4598,1.5327,70433
4599,1.5330,70406
4600,1.5333,70424
4601,1.5337,70412
4602,1.5340,70391
4603,1.5343,70412
4604,1.5347,70395
4605,1.5350,70539
4606,1.5353,70439
4607,1.5357,70406
4608,1.5360,70444
4609,1.5363,70412
4610,1.5367,70359
4611,1.5370,70295
4612,1.5373,70511
4613,1.5377,70452
4614,1.5380,70378
4615,1.5383,70291
4616,1.5387,70272
4617,1.5390,70217
4618,1.5393,70156
4619,1.5397,70345
4620,1.5400,70333
4621,1.5403,70359
4622,1.5407,70356
4623,1.5410,70352
4624,1.5413,70321
4625,1.5417,70253
4626,1.5420,70409
4627,1.5423,70353
4628,1.5427,70356
4629,1.5430,70373
4630,1.5433,70379
4631,1.5437,70390
4632,1.5440,70415
4633,1.5443,70418
4634,1.5447,70346
4635,1.5450,70181
4636,1.5453,70326
4637,1.5457,70319
4638,1.5460,70421
4639,1.5463,70448
4640,1.5467,70453
4641,1.5470,70386
4642,1.5473,70301
4643,1.5477,70415
4644,1.5480,70368
4645,1.5483,70401
4646,1.5487,70479
4647,1.5490,70473
4648,1.5493,70423
4649,1.5497,70247
4650,1.5500,70359
4651,1.5503,70252
4652,1.5507,70303
4653,1.5510,70330
4654,1.5513,70348
4655,1.5517,70303
4656,1.5520,70221
4657,1.5523,70383
4658,1.5527,70319
4659,1.5530,70301
4660,1.5533,70329
4661,1.5537,70308
4662,1.5540,70309
4663,1.5543,70286
4664,1.5547,70269
4665,1.5550,70263
4666,1.5553,70187
4667,1.5557,70443
4668,1.5560,70412
4669,1.5563,70427
4670,1.5567,70294
4671,1.5570,70470
4672,1.5573,70384
4673,1.5577,70423
4674,1.5580,70395
4675,1.5583,70404
4676,1.5587,70369
4677,1.5590,70299
4678,1.5593,70471
4679,1.5597,70407
4680,1.5600,70382
4681,1.5603,70367
4682,1.5607,70365
4683,1.5610,70394
4684,1.5613,70303
4685,1.5617,70459
4686,1.5620,70274
4687,1.5623,70246
4688,1.5627,70248
4689,1.5630,70327
4690,1.5633,70331
4691,1.5637,70244
4692,1.5640,70385
4693,1.5643,70325
4694,1.5647,70343
4695,1.5650,70308
4696,1.5653,70479
4697,1.5657,70356
4698,1.5660,70340
4699,1.5663,70333
4700,1.5667,70373
4701,1.5670,70340
4702,1.5673,70279
4703,1.5677,70410
4704,1.5680,70371
4705,1.5683,70347
4706,1.5687,70393
4707,1.5690,70394
4708,1.5693,70390
4709,1.5697,70259
4710,1.5700,70414
4711,1.5703,70318
4712,1.5707,70308
4713,1.5710,70299
4714,1.5713,70318
4715,1.5717,70333
4716,1.5720,70222
4717,1.5723,70386
4718,1.5727,70294
4719,1.5730,70360
4720,1.5733,70350
4721,1.5737,70357
4722,1.5740,70296
4723,1.5743,70215
4724,1.5747,70376
4725,1.5750,70323
4726,1.5753,70309
4727,1.5757,70319
4728,1.5760,70300
4729,1.5763,70283
4730,1.5767,70196
4731,1.5770,70374
4732,1.5773,70339
4733,1.5777,70358
4734,1.5780,70395
4735,1.5783,70408
4736,1.5787,70397
4737,1.5790,70259
4738,1.5793,70412
4739,1.5797,70301
4740,1.5800,70309
4741,1.5803,70274
4742,1.5807,70292
4743,1.5810,70245
4744,1.5813,70181
4745,1.5817,70375
4746,1.5820,70354
4747,1.5823,70370
4748,1.5827,70415
4749,1.5830,70447
4750,1.5833,70466
4751,1.5837,70345
4752,1.5840,70474
4753,1.5843,70344
4754,1.5847,70316
4755,1.5850,70390
4756,1.5853,70435
4757,1.5857,70484
4758,1.5860,70404
4759,1.5863,70391
4760,1.5867,70351
4761,1.5870,70294
4762,1.5873,70444
4763,1.5877,70383
4764,1.5880,70387
4765,1.5883,70409
4766,1.5887,70316
4767,1.5890,70278
4768,1.5893,70177
4769,1.5897,70505
4770,1.5900,70438
4771,1.5903,70431
4772,1.5907,70352
4773,1.5910,70384
4774,1.5913,70357
4775,1.5917,70241
4776,1.5920,70372
4777,1.5923,70293
4778,1.5927,70282
4779,1.5930,70261
4780,1.5933,70289
4781,1.5937,70287
4782,1.5940,70346
4783,1.5943,70321
4784,1.5947,70350
4785,1.5950,70213
4786,1.5953,70437
4787,1.5957,70322
4788,1.5960,70370
4789,1.5963,70347
4790,1.5967,70387
4791,1.5970,70363
4792,1.5973,70279
4793,1.5977,70468
4794,1.5980,70398
4795,1.5983,70406
4796,1.5987,70425
4797,1.5990,70393
4798,1.5993,70386
4799,1.5997,70265
4800,1.6000,70507
4801,1.6003,70410
4802,1.6007,70407
4803,1.6010,70361
4804,1.6013,70344
4805,1.6017,70317
4806,1.6020,70167
4807,1.6023,70402
4808,1.6027,70368
4809,1.6030,70460
4810,1.6033,70307
4811,1.6037,70501
4812,1.6040,70318
4813,1.6043,70318
4814,1.6047,70267
4815,1.6050,70392
4816,1.6053,70411
4817,1.6057,70334
4818,1.6060,70437
4819,1.6063,70362
4820,1.6067,70322
4821,1.6070,70368
4822,1.6073,70334
4823,1.6077,70347
4824,1.6080,70224
4825,1.6083,70477
4826,1.6087,70417
4827,1.6090,70413
4828,1.6093,70365
4829,1.6097,70346
4830,1.6100,70331
4831,1.6103,70316
4832,1.6107,70316
4833,1.6110,70316
4834,1.6113,70237
4835,1.6117,70462
4836,1.6120,70438
4837,1.6123,70474
4838,1.6127,70486
4839,1.6130,70410
4840,1.6133,70420
4841,1.6137,70307
4842,1.6140,70542
4843,1.6143,70393
4844,1.6147,70392
4845,1.6150,70370
4846,1.6153,70346
4847,1.6157,70276
4848,1.6160,70303
4849,1.6163,70359
4850,1.6167,70419
4851,1.6170,70288
4852,1.6173,70463
4853,1.6177,70361
4854,1.6180,70311
4855,1.6183,70307
4856,1.6187,70271
4857,1.6190,70325
4858,1.6193,70152
4859,1.6197,70399
4860,1.6200,70301
4861,1.6203,70371
4862,1.6207,70195
4863,1.6210,70393
4864,1.6213,70295
4865,1.6217,70353
4866,1.6220,70390
4867,1.6223,70452
4868,1.6227,70455
4869,1.6230,70473
4870,1.6233,70463
4871,1.6237,70449
4872,1.6240,70285
4873,1.6243,70424
4874,1.6247,70382
4875,1.6250,70421
4876,1.6253,70500
4877,1.6257,70479
4878,1.6260,70458
4879,1.6263,70271
4880,1.6267,70530
4881,1.6270,70423
4882,1.6273,70410
4883,1.6277,70314
4884,1.6280,70298
4885,1.6283,70264
4886,1.6287,70109
4887,1.6290,70308
4888,1.6293,70284
4889,1.6297,70322
4890,1.6300,70305
4891,1.6303,70295
4892,1.6307,70295
4893,1.6310,70222
4894,1.6313,70393
4895,1.6317,70336
4896,1.6320,70282
4897,1.6323,70329
4898,1.6327,70276
4899,1.6330,70308
4900,1.6333,70330
4901,1.6337,70388
4902,1.6340,70422
4903,1.6343,70294
4904,1.6347,70497
4905,1.6350,70378
4906,1.6353,70359
4907,1.6357,70321
4908,1.6360,70328
4909,1.6363,70310
4910,1.6367,70228
4911,1.6370,70452
4912,1.6373,70379
4913,1.6377,70319
4914,1.6380,70335
4915,1.6383,70289
4916,1.6387,70355
4917,1.6390,70193
4918,1.6393,70492
4919,1.6397,70400
4920,1.6400,70401
4921,1.6403,70341
4922,1.6407,70313
4923,1.6410,70350
4924,1.6413,70227
4925,1.6417,70450
4926,1.6420,70308
4927,1.6423,70360
4928,1.6427,70367
4929,1.6430,70414
4930,1.6433,70392
4931,1.6437,70235
4932,1.6440,70398
4933,1.6443,70304
4934,1.6447,70350
4935,1.6450,70419
4936,1.6453,70426
4937,1.6457,70383
4938,1.6460,70330
4939,1.6463,70322
4940,1.6467,70356
4941,1.6470,70250
4942,1.6473,70495
4943,1.6477,70415
4944,1.6480,70474
4945,1.6483,70444
4946,1.6487,70490
4947,1.6490,70440
4948,1.6493,70292
4949,1.6497,70386
4950,1.6500,70300
4951,1.6503,70286
4952,1.6507,70303
4953,1.6510,70343
4954,1.6513,70347
4955,1.6517,70244
4956,1.6520,70430
4957,1.6523,70380
4958,1.6527,70414
4959,1.6530,70415
4960,1.6533,70423
4961,1.6537,70428
4962,1.6540,70281
4963,1.6543,70502
4964,1.6547,70401
4965,1.6550,70361
4966,1.6553,70332
4967,1.6557,70291
4968,1.6560,70333
4969,1.6563,70221
4970,1.6567,70496
4971,1.6570,70377
4972,1.6573,70367
4973,1.6577,70328
4974,1.6580,70391
4975,1.6583,70438
4976,1.6587,70347
4977,1.6590,70511
4978,1.6593,70398
4979,1.6597,70364
4980,1.6600,70388
4981,1.6603,70384
4982,1.6607,70350
4983,1.6610,70220
4984,1.6613,70418
4985,1.6617,70401
4986,1.6620,70390
4987,1.6623,70276
4988,1.6627,70489
4989,1.6630,70485
4990,1.6633,70463
4991,1.6637,70462
4992,1.6640,70446
4993,1.6643,70454
4994,1.6647,70333
4995,1.6650,70492
4996,1.6653,70400
4997,1.6657,70339
4998,1.6660,70411
4999,1.6663,70407
5000,1.6667,70424
5001,1.6670,70182
5002,1.6673,70413
5003,1.6677,70302
5004,1.6680,70316
5005,1.6683,70315
5006,1.6687,70350
5007,1.6690,70380
5008,1.6693,70218
5009,1.6697,70463
5010,1.6700,70350
5011,1.6703,70403
5012,1.6707,70261
5013,1.6710,70540
5014,1.6713,70426
5015,1.6717,70409
5016,1.6720,70348
5017,1.6723,70335
5018,1.6727,70357
5019,1.6730,70289
5020,1.6733,70559
5021,1.6737,70446
5022,1.6740,70409
5023,1.6743,70362
5024,1.6747,70431
5025,1.6750,70444
5026,1.6753,70312
5027,1.6757,70440
5028,1.6760,70350
5029,1.6763,70320
5030,1.6767,70340
5031,1.6770,70328
5032,1.6773,70350
5033,1.6777,70438
5034,1.6780,70359
5035,1.6783,70278
5036,1.6787,69967
5037,1.6790,70276
5038,1.6793,70314
5039,1.6797,70423
5040,1.6800,70407
5041,1.6803,70398
5042,1.6807,70384
5043,1.6810,70231
5044,1.6813,70465
5045,1.6817,70369
5046,1.6820,70424
5047,1.6823,70377
5048,1.6827,70443
5049,1.6830,70380
5050,1.6833,70292
5051,1.6837,70453
5052,1.6840,70398
5053,1.6843,70387
5054,1.6847,70404
5055,1.6850,70407
5056,1.6853,70415
5057,1.6857,70342
5058,1.6860,70304
5059,1.6863,70222
5060,1.6867,70123
5061,1.6870,70363
5062,1.6873,70282
5063,1.6877,70346
5064,1.6880,70380
5065,1.6883,70384
5066,1.6887,70278
5067,1.6890,70137
5068,1.6893,70372
5069,1.6897,70338
5070,1.6900,70270
5071,1.6903,70305
5072,1.6907,70282
5073,1.6910,70338
5074,1.6913,70207
5075,1.6917,70585
5076,1.6920,70512
5077,1.6923,70509
5078,1.6927,70387
5079,1.6930,70265
5080,1.6933,70239
5081,1.6937,70231
5082,1.6940,70384
5083,1.6943,70447
5084,1.6947,70377
5085,1.6950,70592
5086,1.6953,70525
5087,1.6957,70419
5088,1.6960,70325
5089,1.6963,70221
