#"FID1 - B:Signal #1 LEO_027_1eq_05h.D"
#Point,X(Minutes),Y(Response Units)
16097,5.3657,70956
16098,5.3660,70960
16099,5.3663,70882
16100,5.3667,70883
16101,5.3670,70864
16102,5.3673,70966
16103,5.3677,70933
16104,5.3680,70945
16105,5.3683,70941
16106,5.3687,70832
16107,5.3690,70864
16108,5.3693,70790
16109,5.3697,70937
16110,5.3700,70876
16111,5.3703,70946
16112,5.3707,70906
16113,5.3710,70880
16114,5.3713,70909
16115,5.3717,70894
16116,5.3720,70944
16117,5.3723,70899
16118,5.3727,70932
16119,5.3730,70935
16120,5.3733,70841
16121,5.3737,70907
16122,5.3740,70899
16123,5.3743,71011
16124,5.3747,70880
16125,5.3750,70873
16126,5.3753,70828
16127,5.3757,70797
16128,5.3760,70855
16129,5.3763,70812
16130,5.3767,70859
16131,5.3770,70763
16132,5.3773,70835
16133,5.3777,70859
16134,5.3780,70840
16135,5.3783,70873
16136,5.3787,70898
16137,5.3790,70959
16138,5.3793,70963
16139,5.3797,70952
16140,5.3800,70963
16141,5.3803,70838
16142,5.3807,70908
16143,5.3810,70942
16144,5.3813,71018
16145,5.3817,70920
16146,5.3820,70892
16147,5.3823,70916
16148,5.3827,70889
16149,5.3830,70959
16150,5.3833,70896
16151,5.3837,70945
16152,5.3840,70883
16153,5.3843,70855
16154,5.3847,70877
16155,5.3850,70853
16156,5.3853,70955
16157,5.3857,70951
16158,5.3860,70860
16159,5.3863,70862
16160,5.3867,70850
16161,5.3870,70998
16162,5.3873,70974
16163,5.3877,70995
16164,5.3880,70969
16165,5.3883,70890
16166,5.3887,70889
16167,5.3890,70893
16168,5.3893,70975
16169,5.3897,71011
16170,5.3900,70887
16171,5.3903,70894
16172,5.3907,70854
16173,5.3910,70940
16174,5.3913,70924
16175,5.3917,70888
16176,5.3920,70913
16177,5.3923,70802
16178,5.3927,70851
16179,5.3930,70832
16180,5.3933,70909
16181,5.3937,70831
16182,5.3940,70837
16183,5.3943,70870
16184,5.3947,70839
16185,5.3950,70873
16186,5.3953,70848
16187,5.3957,70929
16188,5.3960,70901
16189,5.3963,70947
16190,5.3967,70936
16191,5.3970,70872
16192,5.3973,70911
16193,5.3977,70929
16194,5.3980,70990
16195,5.3983,70913
16196,5.3987,70885
16197,5.3990,70887
16198,5.3993,70806
16199,5.3997,70833
16200,5.4000,70845
16201,5.4003,70933
16202,5.4007,70907
16203,5.4010,70846
16204,5.4013,70815
16205,5.4017,70781
16206,5.4020,70808
16207,5.4023,70865
16208,5.4027,70888
16209,5.4030,70805
16210,5.4033,70784
16211,5.4037,70773
16212,5.4040,70893
16213,5.4043,70916
16214,5.4047,70958
16215,5.4050,70962
16216,5.4053,70985
16217,5.4057,70989
16218,5.4060,70897
16219,5.4063,70899
16220,5.4067,70936
16221,5.4070,71003
16222,5.4073,70957
16223,5.4077,70880
16224,5.4080,70870
16225,5.4083,70838
16226,5.4087,70825
16227,5.4090,70746
16228,5.4093,70797
16229,5.4097,70842
16230,5.4100,70903
16231,5.4103,70897
16232,5.4107,70877
16233,5.4110,70971
16234,5.4113,70944
16235,5.4117,70969
16236,5.4120,70828
16237,5.4123,70845
16238,5.4127,70814
16239,5.4130,70857
16240,5.4133,70872
16241,5.4137,70883
16242,5.4140,70900
16243,5.4143,70771
16244,5.4147,70835
16245,5.4150,70893
16246,5.4153,70979
16247,5.4157,70928
16248,5.4160,70916
16249,5.4163,70926
16250,5.4167,70805
16251,5.4170,70821
16252,5.4173,70851
16253,5.4177,70957
16254,5.4180,70953
16255,5.4183,70853
16256,5.4187,70912
16257,5.4190,70901
16258,5.4193,71008
16259,5.4197,70968
16260,5.4200,70941
16261,5.4203,70950
16262,5.4207,70867
16263,5.4210,70877
16264,5.4213,70873
16265,5.4217,70969
16266,5.4220,70983
16267,5.4223,70901
16268,5.4227,70909
16269,5.4230,70895
16270,5.4233,70945
16271,5.4237,70963
16272,5.4240,70897
16273,5.4243,70998
16274,5.4247,70997
16275,5.4250,71041
16276,5.4253,70972
16277,5.4257,70935
16278,5.4260,71007
16279,5.4263,70927
16280,5.4267,71001
16281,5.4270,70993
16282,5.4273,71056
16283,5.4277,70985
16284,5.4280,70874
16285,5.4283,70933
16286,5.4287,70918
16287,5.4290,71004
16288,5.4293,70953
16289,5.4297,70903
16290,5.4300,70935
16291,5.4303,70984
16292,5.4307,71072
16293,5.4310,71036
16294,5.4313,70900
16295,5.4317,70939
16296,5.4320,71015
16297,5.4323,71081
16298,5.4327,71042
16299,5.4330,70963
16300,5.4333,71051
16301,5.4337,71013
16302,5.4340,71067
16303,5.4343,70956
16304,5.4347,70918
16305,5.4350,70845
16306,5.4353,70828
16307,5.4357,70962
16308,5.4360,70985
16309,5.4363,71011
16310,5.4367,70956
16311,5.4370,70942
16312,5.4373,70991
16313,5.4377,70884
16314,5.4380,70883
16315,5.4383,70859
16316,5.4387,70932
16317,5.4390,70954
16318,5.4393,70876
16319,5.4397,70934
16320,5.4400,70906
16321,5.4403,70974
16322,5.4407,70937
16323,5.4410,70930
16324,5.4413,70930
16325,5.4417,70889
16326,5.4420,70941
16327,5.4423,70968
16328,5.4427,70981
16329,5.4430,70957
16330,5.4433,70878
16331,5.4437,70938
16332,5.4440,70919
16333,5.4443,71018
16334,5.4447,70906
16335,5.4450,70969
16336,5.4453,70943
16337,5.4457,70977
16338,5.4460,70938
16339,5.4463,70908
16340,5.4467,70965
16341,5.4470,70915
16342,5.4473,70968
16343,5.4477,70866
16344,5.4480,70917
16345,5.4483,70914
16346,5.4487,70988
16347,5.4490,70971
16348,5.4493,70936
16349,5.4497,71003
16350,5.4500,70980
16351,5.4503,71069
16352,5.4507,71024
16353,5.4510,70967
16354,5.4513,70902
16355,5.4517,70862
16356,5.4520,70941
16357,5.4523,70904
16358,5.4527,70983
16359,5.4530,70902
16360,5.4533,70986
16361,5.4537,71001
16362,5.4540,71056
16363,5.4543,70980
16364,5.4547,70879
16365,5.4550,70921
16366,5.4553,70850
16367,5.4557,70954
16368,5.4560,70978
16369,5.4563,71078
16370,5.4567,71047
16371,5.4570,70979
16372,5.4573,71004
16373,5.4577,70929
16374,5.4580,70955
16375,5.4583,70957
16376,5.4587,71008
16377,5.4590,71047
16378,5.4593,71002
16379,5.4597,71047
16380,5.4600,70940
16381,5.4603,70983
16382,5.4607,70971
16383,5.4610,70992
16384,5.4613,71027
16385,5.4617,70907
16386,5.4620,70981
16387,5.4623,70967
16388,5.4627,71051
16389,5.4630,71034
16390,5.4633,70952
16391,5.4637,70997
16392,5.4640,70924
16393,5.4643,71031
16394,5.4647,71069
16395,5.4650,71138
16396,5.4653,71078
16397,5.4657,70895
16398,5.4660,70924
16399,5.4663,70947
16400,5.4667,71021
16401,5.4670,70995
16402,5.4673,70917
16403,5.4677,70975
16404,5.4680,70881
16405,5.4683,70986
16406,5.4687,71001
16407,5.4690,71069
16408,5.4693,71036
16409,5.4697,70931
16410,5.4700,70968
16411,5.4703,70923
16412,5.4707,70914
16413,5.4710,70941
16414,5.4713,70896
16415,5.4717,70993
16416,5.4720,71016
16417,5.4723,71067
16418,5.4727,71046
16419,5.4730,70930
16420,5.4733,70958
16421,5.4737,70863
16422,5.4740,70946
16423,5.4743,70966
16424,5.4747,71012
16425,5.4750,71015
16426,5.4753,70923
16427,5.4757,71006
16428,5.4760,70995
16429,5.4763,71058
16430,5.4767,71067
16431,5.4770,70998
16432,5.4773,71018
16433,5.4777,70995
16434,5.4780,71065
16435,5.4783,71061
16436,5.4787,71002
16437,5.4790,70978
16438,5.4793,70853
16439,5.4797,70896
16440,5.4800,70931
16441,5.4803,70982
16442,5.4807,71024
16443,5.4810,70978
16444,5.4813,71099
16445,5.4817,70966
16446,5.4820,70994
16447,5.4823,70959
16448,5.4827,70999
16449,5.4830,71041
16450,5.4833,70941
16451,5.4837,70983
16452,5.4840,70909
16453,5.4843,70926
16454,5.4847,70950
16455,5.4850,70922
16456,5.4853,71007
16457,5.4857,70904
16458,5.4860,70950
16459,5.4863,70945
16460,5.4867,71018
16461,5.4870,71118
16462,5.4873,71072
16463,5.4877,71145
16464,5.4880,70952
16465,5.4883,71006
16466,5.4887,70990
16467,5.4890,71094
16468,5.4893,71081
16469,5.4897,70963
16470,5.4900,71037
16471,5.4903,71060
16472,5.4907,71094
16473,5.4910,71025
16474,5.4913,70923
16475,5.4917,70984
16476,5.4920,70924
16477,5.4923,70993
16478,5.4927,71025
16479,5.4930,71034
16480,5.4933,71065
16481,5.4937,71004
16482,5.4940,71093
16483,5.4943,70945
16484,5.4947,70914
16485,5.4950,70836
16486,5.4953,70840
16487,5.4957,70861
16488,5.4960,70818
16489,5.4963,70945
16490,5.4967,70934
16491,5.4970,71028
16492,5.4973,70915
16493,5.4977,70946
16494,5.4980,70959
16495,5.4983,71019
16496,5.4987,71036
16497,5.4990,70931
16498,5.4993,70951
16499,5.4997,70844
16500,5.5000,70939
16501,5.5003,70982
16502,5.5007,71035
16503,5.5010,71053
16504,5.5013,70967
16505,5.5017,71038
16506,5.5020,70972
16507,5.5023,71067
16508,5.5027,70955
16509,5.5030,71036
16510,5.5033,71108
16511,5.5037,71172
16512,5.5040,71155
16513,5.5043,70985
16514,5.5047,71063
16515,5.5050,70935
16516,5.5053,71000
16517,5.5057,70967
16518,5.5060,71022
16519,5.5063,71075
16520,5.5067,71029
16521,5.5070,71120
16522,5.5073,70954
16523,5.5077,70972
16524,5.5080,70935
16525,5.5083,70979
16526,5.5087,71045
16527,5.5090,71040
16528,5.5093,71212
16529,5.5097,71071
16530,5.5100,71077
16531,5.5103,71009
16532,5.5107,71041
16533,5.5110,71028
16534,5.5113,70994
16535,5.5117,71102
16536,5.5120,70994
16537,5.5123,70982
16538,5.5127,70964
16539,5.5130,71038
16540,5.5133,71101
16541,5.5137,71049
16542,5.5140,71140
16543,5.5143,71008
16544,5.5147,71071
16545,5.5150,71077
16546,5.5153,71130
16547,5.5157,71135
16548,5.5160,71013
16549,5.5163,71060
16550,5.5167,70995
16551,5.5170,71092
16552,5.5173,70972
16553,5.5177,71025
16554,5.5180,71044
16555,5.5183,71100
16556,5.5187,71078
16557,5.5190,71003
16558,5.5193,71120
16559,5.5197,71048
16560,5.5200,71115
16561,5.5203,71020
16562,5.5207,71095
16563,5.5210,70924
16564,5.5213,70970
16565,5.5217,70984
16566,5.5220,71020
16567,5.5223,71019
16568,5.5227,70918
16569,5.5230,71006
16570,5.5233,70911
16571,5.5237,70991
16572,5.5240,70882
16573,5.5243,70971
16574,5.5247,71009
16575,5.5250,71073
16576,5.5253,71088
16577,5.5257,71005
16578,5.5260,71111
16579,5.5263,71031
16580,5.5267,71094
16581,5.5270,71040
16582,5.5273,71020
16583,5.5277,71028
16584,5.5280,70998
16585,5.5283,71130
16586,5.5287,70976
16587,5.5290,70966
16588,5.5293,70963
16589,5.5297,71043
16590,5.5300,71104
16591,5.5303,70991
16592,5.5307,71095
16593,5.5310,70997
16594,5.5313,71097
16595,5.5317,71127
16596,5.5320,71165
16597,5.5323,71160
16598,5.5327,70998
16599,5.5330,71055
16600,5.5333,70928
16601,5.5337,71015
16602,5.5340,70899
16603,5.5343,71055
16604,5.5347,71100
16605,5.5350,71135
16606,5.5353,71134
16607,5.5357,70969
16608,5.5360,71006
16609,5.5363,70980
16610,5.5367,71053
16611,5.5370,71169
16612,5.5373,71143
16613,5.5377,71238
16614,5.5380,71035
16615,5.5383,70990
16616,5.5387,70960
16617,5.5390,71056
16618,5.5393,71197
16619,5.5397,71115
16620,5.5400,71159
16621,5.5403,71100
16622,5.5407,71117
16623,5.5410,71150
16624,5.5413,71058
16625,5.5417,71145
16626,5.5420,71001
16627,5.5423,71018
16628,5.5427,70995
16629,5.5430,71057
16630,5.5433,71112
16631,5.5437,70939
16632,5.5440,70939
16633,5.5443,70958
16634,5.5447,71057
16635,5.5450,71156
16636,5.5453,71095
16637,5.5457,71191
16638,5.5460,70994
16639,5.5463,71017
16640,5.5467,71005
16641,5.5470,71049
16642,5.5473,71097
16643,5.5477,70985
16644,5.5480,71073
16645,5.5483,70936
16646,5.5487,71063
16647,5.5490,71135
16648,5.5493,71213
16649,5.5497,71248
16650,5.5500,71083
16651,5.5503,71111
16652,5.5507,71045
16653,5.5510,71097
16654,5.5513,71136
16655,5.5517,71072
16656,5.5520,71197
16657,5.5523,71118
16658,5.5527,71240
16659,5.5530,71088
16660,5.5533,71140
16661,5.5537,71191
16662,5.5540,71235
16663,5.5543,71312
16664,5.5547,71190
16665,5.5550,71292
16666,5.5553,71130
16667,5.5557,71150
16668,5.5560,71145
16669,5.5563,71168
16670,5.5567,71231
16671,5.5570,71135
16672,5.5573,71233
16673,5.5577,71084
16674,5.5580,71165
16675,5.5583,71052
16676,5.5587,71202
16677,5.5590,71091
16678,5.5593,71173
16679,5.5597,71173
16680,5.5600,71211
16681,5.5603,71243
16682,5.5607,71113
16683,5.5610,71237
16684,5.5613,71160
16685,5.5617,71292
16686,5.5620,71125
16687,5.5623,71170
16688,5.5627,71141
16689,5.5630,71142
16690,5.5633,71185
16691,5.5637,71091
16692,5.5640,71261
16693,5.5643,71138
16694,5.5647,71197
16695,5.5650,71176
16696,5.5653,71208
16697,5.5657,71289
16698,5.5660,71198
16699,5.5663,71316
16700,5.5667,71173
16701,5.5670,71248
16702,5.5673,71277
16703,5.5677,71345
16704,5.5680,71441
16705,5.5683,71296
16706,5.5687,71378
16707,5.5690,71191
16708,5.5693,71295
16709,5.5697,71300
16710,5.5700,71269
16711,5.5703,71252
16712,5.5707,71081
16713,5.5710,71197
16714,5.5713,71253
16715,5.5717,71298
16716,5.5720,71331
16717,5.5723,71188
16718,5.5727,71282
16719,5.5730,71325
16720,5.5733,71339
16721,5.5737,71363
16722,5.5740,71180
16723,5.5743,71259
16724,5.5747,71270
16725,5.5750,71310
16726,5.5753,71302
16727,5.5757,71326
16728,5.5760,71335
16729,5.5763,71373
16730,5.5767,71171
16731,5.5770,71199
16732,5.5773,71228
16733,5.5777,71302
16734,5.5780,71388
16735,5.5783,71220
16736,5.5787,71270
16737,5.5790,71249
16738,5.5793,71281
16739,5.5797,71303
16740,5.5800,71094
16741,5.5803,71079
16742,5.5807,71079
16743,5.5810,71137
16744,5.5813,71257
16745,5.5817,71079
16746,5.5820,71151
16747,5.5823,71163
16748,5.5827,71234
16749,5.5830,71315
16750,5.5833,71146
16751,5.5837,71225
16752,5.5840,71226
16753,5.5843,71287
16754,5.5847,71284
16755,5.5850,71138
16756,5.5853,71222
16757,5.5857,71141
16758,5.5860,71258
16759,5.5863,71290
16760,5.5867,71327
16761,5.5870,71355
16762,5.5873,71171
16763,5.5877,71234
16764,5.5880,71113
16765,5.5883,71260
16766,5.5887,71288
16767,5.5890,71273
16768,5.5893,71300
16769,5.5897,71135
16770,5.5900,71262
16771,5.5903,71106
16772,5.5907,71159
16773,5.5910,71114
16774,5.5913,71108
16775,5.5917,71204
16776,5.5920,71105
16777,5.5923,71226
16778,5.5927,71055
16779,5.5930,71195
16780,5.5933,71102
16781,5.5937,71267
16782,5.5940,71146
16783,5.5943,71269
16784,5.5947,71157
16785,5.5950,71239
16786,5.5953,71221
16787,5.5957,71188
16788,5.5960,71240
16789,5.5963,71114
16790,5.5967,71250
16791,5.5970,71073
16792,5.5973,71214
16793,5.5977,71102
16794,5.5980,71323
16795,5.5983,71211
16796,5.5987,71290
16797,5.5990,71236
16798,5.5993,71189
16799,5.5997,71234
16800,5.6000,71108
16801,5.6003,71260
16802,5.6007,71129
16803,5.6010,71228
16804,5.6013,71102
16805,5.6017,71195
16806,5.6020,71261
16807,5.6023,71266
16808,5.6027,71307
16809,5.6030,71080
16810,5.6033,71198
16811,5.6037,71064
16812,5.6040,71285
16813,5.6043,71146
16814,5.6047,71229
16815,5.6050,71221
16816,5.6053,71220
16817,5.6057,71258
16818,5.6060,71114
16819,5.6063,71286
16820,5.6067,71113
16821,5.6070,71193
16822,5.6073,71215
16823,5.6077,71254
16824,5.6080,71337
16825,5.6083,71177
16826,5.6087,71323
16827,5.6090,71106
16828,5.6093,71197
16829,5.6097,71209
16830,5.6100,71259
16831,5.6103,71307
16832,5.6107,71173
16833,5.6110,71220
16834,5.6113,71190
16835,5.6117,71157
16836,5.6120,71242
16837,5.6123,71132
16838,5.6127,71291
16839,5.6130,71122
16840,5.6133,71225
16841,5.6137,71245
16842,5.6140,71274
16843,5.6143,71290
16844,5.6147,71107
16845,5.6150,71244
16846,5.6153,71071
16847,5.6157,71155
16848,5.6160,71141
16849,5.6163,71128
16850,5.6167,71201
16851,5.6170,71094
16852,5.6173,71285
16853,5.6177,71113
16854,5.6180,71130
16855,5.6183,71169
16856,5.6187,71225
16857,5.6190,71348
16858,5.6193,71158
16859,5.6197,71301
16860,5.6200,71177
16861,5.6203,71328
16862,5.6207,71169
16863,5.6210,71209
16864,5.6213,71257
16865,5.6217,71237
16866,5.6220,71330
16867,5.6223,71161
16868,5.6227,71332
16869,5.6230,71152
16870,5.6233,71226
16871,5.6237,71217
16872,5.6240,71244
16873,5.6243,71305
16874,5.6247,71127
16875,5.6250,71287
16876,5.6253,71135
16877,5.6257,71315
16878,5.6260,71068
16879,5.6263,71179
16880,5.6267,71203
16881,5.6270,71298
16882,5.6273,71362
16883,5.6277,71203
16884,5.6280,71354
16885,5.6283,71220
16886,5.6287,71359
16887,5.6290,71211
16888,5.6293,71281
16889,5.6297,71325
16890,5.6300,71298
16891,5.6303,71378
16892,5.6307,71181
16893,5.6310,71335
16894,5.6313,71089
16895,5.6317,71134
16896,5.6320,71119
16897,5.6323,71191
16898,5.6327,71355
16899,5.6330,71233
16900,5.6333,71381
16901,5.6337,71138
16902,5.6340,71388
16903,5.6343,71397
16904,5.6347,71701
16905,5.6350,71716
16906,5.6353,71664
16907,5.6357,71656
16908,5.6360,71458
16909,5.6363,71507
16910,5.6367,71235
16911,5.6370,71322
16912,5.6373,71154
16913,5.6377,71268
16914,5.6380,71255
16915,5.6383,71214
16916,5.6387,71257
16917,5.6390,71066
16918,5.6393,71279
16919,5.6397,71084
16920,5.6400,71191
16921,5.6403,71206
16922,5.6407,71242
16923,5.6410,71297
16924,5.6413,71119
16925,5.6417,71289
16926,5.6420,71120
16927,5.6423,71241
16928,5.6427,71018
16929,5.6430,71100
16930,5.6433,71094
16931,5.6437,71163
16932,5.6440,71261
16933,5.6443,71130
16934,5.6447,71275
16935,5.6450,71142
16936,5.6453,71220
16937,5.6457,71215
16938,5.6460,71156
16939,5.6463,71185
16940,5.6467,71004
16941,5.6470,71212
16942,5.6473,71058
16943,5.6477,71153
16944,5.6480,71127
16945,5.6483,71130
16946,5.6487,71219
16947,5.6490,71102
16948,5.6493,71307
16949,5.6497,71155
16950,5.6500,71187
16951,5.6503,71193
16952,5.6507,71217
16953,5.6510,71356
16954,5.6513,71187
16955,5.6517,71259
16956,5.6520,71262
16957,5.6523,71259
16958,5.6527,71382
16959,5.6530,71221
16960,5.6533,71455
16961,5.6537,71262
16962,5.6540,71347
16963,5.6543,71297
16964,5.6547,71337
16965,5.6550,71426
16966,5.6553,71234
16967,5.6557,71258
16968,5.6560,71230
16969,5.6563,71267
16970,5.6567,71343
16971,5.6570,71156
16972,5.6573,71294
16973,5.6577,71199
16974,5.6580,71348
16975,5.6583,71361
16976,5.6587,71286
16977,5.6590,71296
16978,5.6593,71132
16979,5.6597,71326
16980,5.6600,71168
16981,5.6603,71207
16982,5.6607,71225
16983,5.6610,71253
16984,5.6613,71418
16985,5.6617,71231
16986,5.6620,71453
16987,5.6623,71243
16988,5.6627,71436
16989,5.6630,71222
16990,5.6633,71345
16991,5.6637,71288
16992,5.6640,71243
16993,5.6643,71294
16994,5.6647,71162
16995,5.6650,71388
16996,5.6653,71225
16997,5.6657,71266
16998,5.6660,71242
16999,5.6663,71232
17000,5.6667,71408
17001,5.6670,71224
17002,5.6673,71396
17003,5.6677,71145
17004,5.6680,71321
17005,5.6683,71114
17006,5.6687,71176
17007,5.6690,71191
17008,5.6693,71230
17009,5.6697,71391
17010,5.6700,71177
17011,5.6703,71369
17012,5.6707,71169
17013,5.6710,71425
17014,5.6713,71213
17015,5.6717,71316
17016,5.6720,71252
17017,5.6723,71257
17018,5.6727,71319
17019,5.6730,71190
17020,5.6733,71397
17021,5.6737,71194
17022,5.6740,71223
17023,5.6743,71225
17024,5.6747,71315
17025,5.6750,71504
17026,5.6753,71355
17027,5.6757,71553
17028,5.6760,71395
17029,5.6763,71626
17030,5.6767,71385
17031,5.6770,71404
17032,5.6773,71325
17033,5.6777,71353
17034,5.6780,71480
17035,5.6783,71353
17036,5.6787,71621
17037,5.6790,71456
17038,5.6793,71675
17039,5.6797,71468
17040,5.6800,71631
17041,5.6803,71660
17042,5.6807,71736
17043,5.6810,71806
17044,5.6813,71656
17045,5.6817,71854
17046,5.6820,71770
17047,5.6823,71894
17048,5.6827,71940
17049,5.6830,71996
17050,5.6833,72152
17051,5.6837,72002
17052,5.6840,72214
17053,5.6843,72056
17054,5.6847,72124
17055,5.6850,72144
17056,5.6853,72171
17057,5.6857,72307
17058,5.6860,72106
17059,5.6863,72330
17060,5.6867,72200
17061,5.6870,72451
17062,5.6873,72303
17063,5.6877,72408
17064,5.6880,72421
17065,5.6883,72413
17066,5.6887,72524
17067,5.6890,72311
17068,5.6893,72537
17069,5.6897,72454
17070,5.6900,72753
17071,5.6903,72565
17072,5.6907,72602
17073,5.6910,72569
17074,5.6913,72583
17075,5.6917,72689
17076,5.6920,72484
17077,5.6923,72707
17078,5.6927,72512
17079,5.6930,72591
17080,5.6933,72589
17081,5.6937,72617
17082,5.6940,72808
17083,5.6943,72614
17084,5.6947,72696
17085,5.6950,72633
17086,5.6953,72671
17087,5.6957,72797
17088,5.6960,72604
17089,5.6963,72641
17090,5.6967,72623
17091,5.6970,72626
17092,5.6973,72719
17093,5.6977,72545
17094,5.6980,72761
17095,5.6983,72561
17096,5.6987,72555
17097,5.6990,72533
17098,5.6993,72510
17099,5.6997,72680
17100,5.7000,72451
17101,5.7003,72539
17102,5.7007,72524
17103,5.7010,72601
17104,5.7013,72772
17105,5.7017,72574
17106,5.7020,72603
17107,5.7023,72524
17108,5.7027,72484
17109,5.7030,72591
17110,5.7033,72403
17111,5.7037,72546
17112,5.7040,72511
17113,5.7043,72489
17114,5.7047,72546
17115,5.7050,72338
17116,5.7053,72433
17117,5.7057,72429
17118,5.7060,72405
17119,5.7063,72474
17120,5.7067,72263
17121,5.7070,72310
17122,5.7073,72285
17123,5.7077,72238
17124,5.7080,72406
17125,5.7083,72194
17126,5.7087,72403
17127,5.7090,72135
17128,5.7093,72243
17129,5.7097,72226
17130,5.7100,72234
17131,5.7103,72344
17132,5.7107,72129
17133,5.7110,72170
17134,5.7113,72127
17135,5.7117,72089
17136,5.7120,72199
17137,5.7123,72016
17138,5.7127,72260
17139,5.7130,72063
17140,5.7133,72102
17141,5.7137,72051
17142,5.7140,72084
17143,5.7143,72284
17144,5.7147,72146
17145,5.7150,72342
17146,5.7153,72047
17147,5.7157,72065
17148,5.7160,72036
17149,5.7163,72051
17150,5.7167,72145
17151,5.7170,71911
17152,5.7173,72069
17153,5.7177,71879
17154,5.7180,71980
17155,5.7183,72021
17156,5.7187,71960
17157,5.7190,72071
17158,5.7193,71857
17159,5.7197,72123
17160,5.7200,71850
17161,5.7203,72004
17162,5.7207,71763
17163,5.7210,71854
17164,5.7213,71920
17165,5.7217,71950
17166,5.7220,72187
17167,5.7223,71940
17168,5.7227,72123
17169,5.7230,71777
17170,5.7233,71938
17171,5.7237,71674
17172,5.7240,71888
17173,5.7243,71666
17174,5.7247,71918
17175,5.7250,71706
17176,5.7253,71865
17177,5.7257,71610
17178,5.7260,71693
17179,5.7263,71806
17180,5.7267,71838
17181,5.7270,72021
17182,5.7273,71736
17183,5.7277,71967
17184,5.7280,71698
17185,5.7283,71945
17186,5.7287,71699
17187,5.7290,71902
17188,5.7293,71673
17189,5.7297,71872
17190,5.7300,71703
17191,5.7303,71888
17192,5.7307,71654
17193,5.7310,71720
17194,5.7313,71735
17195,5.7317,71697
17196,5.7320,71811
17197,5.7323,71573
17198,5.7327,71857
17199,5.7330,71604
17200,5.7333,71830
17201,5.7337,71581
17202,5.7340,71703
17203,5.7343,71725
17204,5.7347,71713
17205,5.7350,71826
17206,5.7353,71551
17207,5.7357,71800
17208,5.7360,71554
17209,5.7363,71693
17210,5.7367,71669
17211,5.7370,71697
17212,5.7373,71793
17213,5.7377,71560
17214,5.7380,71671
17215,5.7383,71708
17216,5.7387,71690
17217,5.7390,71782
17218,5.7393,71547
17219,5.7397,71806
17220,5.7400,71582
17221,5.7403,71608
17222,5.7407,71591
17223,5.7410,71615
17224,5.7413,71829
17225,5.7417,71583
17226,5.7420,71648
17227,5.7423,71614
17228,5.7427,71677
17229,5.7430,71804
17230,5.7433,71589
17231,5.7437,71599
17232,5.7440,71564
17233,5.7443,71527
17234,5.7447,71698
17235,5.7450,71532
17236,5.7453,71748
17237,5.7457,71512
17238,5.7460,71566
17239,5.7463,71633
17240,5.7467,71615
17241,5.7470,71824
17242,5.7473,71556
17243,5.7477,71665
17244,5.7480,71553
17245,5.7483,71545
17246,5.7487,71694
17247,5.7490,71496
17248,5.7493,71725
17249,5.7497,71442
17250,5.7500,71563
17251,5.7503,71532
17252,5.7507,71567
17253,5.7510,71655
17254,5.7513,71470
17255,5.7517,71670
17256,5.7520,71478
17257,5.7523,71645
17258,5.7527,71387
17259,5.7530,71448
17260,5.7533,71476
17261,5.7537,71532
17262,5.7540,71688
17263,5.7543,71538
17264,5.7547,71784
17265,5.7550,71573
17266,5.7553,71735
17267,5.7557,71487
17268,5.7560,71520
17269,5.7563,71539
17270,5.7567,71504
17271,5.7570,71656
17272,5.7573,71293
17273,5.7577,71446
17274,5.7580,71186
17275,5.7583,71310
17276,5.7587,71387
17277,5.7590,71368
17278,5.7593,71557
17279,5.7597,71300
17280,5.7600,71600
17281,5.7603,71395
17282,5.7607,71669
17283,5.7610,71413
17284,5.7613,71481
17285,5.7617,71456
17286,5.7620,71430
17287,5.7623,71635
17288,5.7627,71431
17289,5.7630,71725
17290,5.7633,71440
17291,5.7637,71495
17292,5.7640,71424
17293,5.7643,71435
17294,5.7647,71611
17295,5.7650,71427
17296,5.7653,71658
17297,5.7657,71407
17298,5.7660,71511
17299,5.7663,71474
17300,5.7667,71470
17301,5.7670,71546
17302,5.7673,71309
17303,5.7677,71515
17304,5.7680,71330
17305,5.7683,71522
17306,5.7687,71301
17307,5.7690,71392
17308,5.7693,71469
17309,5.7697,71480
17310,5.7700,71568
17311,5.7703,71313
17312,5.7707,71557
17313,5.7710,71383
17314,5.7713,71652
17315,5.7717,71489
17316,5.7720,71562
17317,5.7723,71557
17318,5.7727,71485
17319,5.7730,71639
17320,5.7733,71369
17321,5.7737,71564
17322,5.7740,71295
17323,5.7743,71346
17324,5.7747,71372
17325,5.7750,71362
17326,5.7753,71537
17327,5.7757,71283
17328,5.7760,71547
17329,5.7763,71346
17330,5.7767,71582
17331,5.7770,71328
17332,5.7773,71326
17333,5.7777,71328
17334,5.7780,71290
17335,5.7783,71493
17336,5.7787,71234
17337,5.7790,71518
17338,5.7793,71249
17339,5.7797,71442
17340,5.7800,71194
17341,5.7803,71288
17342,5.7807,71370
17343,5.7810,71361
17344,5.7813,71576
17345,5.7817,71301
17346,5.7820,71576
17347,5.7823,71252
17348,5.7827,71350
17349,5.7830,71330
17350,5.7833,71346
17351,5.7837,71505
17352,5.7840,71199
17353,5.7843,71487
17354,5.7847,71243
17355,5.7850,71436
17356,5.7853,71401
17357,5.7857,71406
17358,5.7860,71498
17359,5.7863,71213
17360,5.7867,71438
17361,5.7870,71181
17362,5.7873,71317
17363,5.7877,71327
17364,5.7880,71404
