#"FID1 - B:Signal #1 LEO_027_1eq_04h.D"
#Point,X(Minutes),Y(Response Units)
3320,1.1067,69911
3321,1.1070,69792
3322,1.1073,69959
3323,1.1077,69991
3324,1.1080,70024
3325,1.1083,69872
3326,1.1087,70003
3327,1.1090,69989
3328,1.1093,70001
3329,1.1097,69864
3330,1.1100,70002
3331,1.1103,69969
3332,1.1107,69997
3333,1.1110,69792
3334,1.1113,69963
3335,1.1117,69904
3336,1.1120,70001
3337,1.1123,69882
3338,1.1127,70072
3339,1.1130,69957
3340,1.1133,69955
3341,1.1137,69938
3342,1.1140,69989
3343,1.1143,70006
3344,1.1147,69886
3345,1.1150,70015
3346,1.1153,69899
3347,1.1157,69877
3348,1.1160,69739
3349,1.1163,69961
3350,1.1167,69835
3351,1.1170,69874
3352,1.1173,69828
3353,1.1177,69929
3354,1.1180,69905
3355,1.1183,69773
3356,1.1187,69908
3357,1.1190,69935
3358,1.1193,69973
3359,1.1197,69860
3360,1.1200,69972
3361,1.1203,69911
3362,1.1207,69872
3363,1.1210,69897
3364,1.1213,69945
3365,1.1217,70003
3366,1.1220,69941
3367,1.1223,70077
3368,1.1227,70029
3369,1.1230,69928
3370,1.1233,69794
3371,1.1237,69956
3372,1.1240,69888
3373,1.1243,69839
3374,1.1247,69862
3375,1.1250,69877
3376,1.1253,69965
3377,1.1257,69776
3378,1.1260,69951
3379,1.1263,69843
3380,1.1267,69878
3381,1.1270,69795
3382,1.1273,69966
3383,1.1277,69921
3384,1.1280,69823
3385,1.1283,69893
3386,1.1287,69890
3387,1.1290,69976
3388,1.1293,69804
3389,1.1297,70016
3390,1.1300,69964
3391,1.1303,69996
3392,1.1307,69839
3393,1.1310,70071
3394,1.1313,69980
3395,1.1317,69965
3396,1.1320,69780
3397,1.1323,69996
3398,1.1327,69951
3399,1.1330,69948
3400,1.1333,69761
3401,1.1337,69909
3402,1.1340,69855
3403,1.1343,69804
3404,1.1347,69860
3405,1.1350,69856
3406,1.1353,69914
3407,1.1357,69758
3408,1.1360,69981
3409,1.1363,69994
3410,1.1367,70033
3411,1.1370,69860
3412,1.1373,70014
3413,1.1377,69935
3414,1.1380,69953
3415,1.1383,69816
3416,1.1387,69997
3417,1.1390,69961
3418,1.1393,69970
3419,1.1397,69845
3420,1.1400,69975
3421,1.1403,69939
3422,1.1407,69853
3423,1.1410,69865
3424,1.1413,69836
3425,1.1417,69840
3426,1.1420,69682
3427,1.1423,69852
3428,1.1427,69859
3429,1.1430,69945
3430,1.1433,69832
3431,1.1437,70023
3432,1.1440,69956
3433,1.1443,69973
3434,1.1447,69967
3435,1.1450,70005
3436,1.1453,69971
3437,1.1457,69826
3438,1.1460,69961
3439,1.1463,69885
3440,1.1467,69899
3441,1.1470,69714
3442,1.1473,69980
3443,1.1477,69986
3444,1.1480,70016
3445,1.1483,69960
3446,1.1487,69952
3447,1.1490,69898
3448,1.1493,69753
3449,1.1497,69900
3450,1.1500,69950
3451,1.1503,69915
3452,1.1507,69885
3453,1.1510,69867
3454,1.1513,69954
3455,1.1517,69782
3456,1.1520,69892
3457,1.1523,69857
3458,1.1527,69915
3459,1.1530,69870
3460,1.1533,70017
3461,1.1537,70000
3462,1.1540,69928
3463,1.1543,69990
3464,1.1547,69959
3465,1.1550,70040
3466,1.1553,69813
3467,1.1557,69998
3468,1.1560,69929
3469,1.1563,69961
3470,1.1567,69963
3471,1.1570,69988
3472,1.1573,69918
3473,1.1577,69781
3474,1.1580,69948
3475,1.1583,69944
3476,1.1587,69970
3477,1.1590,69784
3478,1.1593,70021
3479,1.1597,69959
3480,1.1600,69937
3481,1.1603,69851
3482,1.1607,69916
3483,1.1610,69918
3484,1.1613,69825
3485,1.1617,69902
3486,1.1620,69960
3487,1.1623,69965
3488,1.1627,69940
3489,1.1630,70037
3490,1.1633,70032
3491,1.1637,69947
3492,1.1640,69779
3493,1.1643,69969
3494,1.1647,69962
3495,1.1650,70026
3496,1.1653,69779
3497,1.1657,69920
3498,1.1660,69862
3499,1.1663,69951
3500,1.1667,69798
3501,1.1670,70032
3502,1.1673,69921
3503,1.1677,69912
3504,1.1680,69823
3505,1.1683,69916
3506,1.1687,69908
3507,1.1690,69842
3508,1.1693,69977
3509,1.1697,69994
3510,1.1700,69980
3511,1.1703,69806
3512,1.1707,69917
3513,1.1710,69859
3514,1.1713,69918
3515,1.1717,69829
3516,1.1720,70011
3517,1.1723,69934
3518,1.1727,69922
3519,1.1730,69710
3520,1.1733,69918
3521,1.1737,69920
3522,1.1740,69974
3523,1.1743,69881
3524,1.1747,69804
3525,1.1750,69773
3526,1.1753,69697
3527,1.1757,69963
3528,1.1760,70001
3529,1.1763,70040
3530,1.1767,69802
3531,1.1770,69932
3532,1.1773,69877
3533,1.1777,69957
3534,1.1780,69970
3535,1.1783,70014
3536,1.1787,69962
3537,1.1790,69842
3538,1.1793,69957
3539,1.1797,70005
3540,1.1800,69989
3541,1.1803,69860
3542,1.1807,69941
3543,1.1810,69941
3544,1.1813,69938
3545,1.1817,69943
3546,1.1820,69929
3547,1.1823,69894
3548,1.1827,69746
3549,1.1830,69850
3550,1.1833,69853
3551,1.1837,69891
3552,1.1840,69867
3553,1.1843,70006
3554,1.1847,70037
3555,1.1850,69952
3556,1.1853,69871
3557,1.1857,69970
3558,1.1860,69990
3559,1.1863,69949
3560,1.1867,69980
3561,1.1870,69959
3562,1.1873,69970
3563,1.1877,69854
3564,1.1880,69984
3565,1.1883,69995
3566,1.1887,69929
3567,1.1890,69822
3568,1.1893,69972
3569,1.1897,70026
3570,1.1900,70028
3571,1.1903,69966
3572,1.1907,70076
3573,1.1910,70036
3574,1.1913,69898
3575,1.1917,69739
3576,1.1920,69857
3577,1.1923,69946
3578,1.1927,69970
3579,1.1930,70056
3580,1.1933,70014
3581,1.1937,70010
3582,1.1940,69859
3583,1.1943,69974
3584,1.1947,69980
3585,1.1950,69963
3586,1.1953,69869
3587,1.1957,69971
3588,1.1960,69952
3589,1.1963,69908
3590,1.1967,69841
3591,1.1970,69934
3592,1.1973,69962
3593,1.1977,69987
3594,1.1980,69942
3595,1.1983,70047
3596,1.1987,69981
3597,1.1990,69966
3598,1.1993,69873
3599,1.1997,70060
3600,1.2000,70005
3601,1.2003,69939
3602,1.2007,69861
3603,1.2010,69887
3604,1.2013,69927
3605,1.2017,69827
3606,1.2020,69926
3607,1.2023,69945
3608,1.2027,69924
3609,1.2030,69849
3610,1.2033,69968
3611,1.2037,69959
3612,1.2040,69965
3613,1.2043,69845
3614,1.2047,69993
3615,1.2050,69955
3616,1.2053,69950
3617,1.2057,69796
3618,1.2060,69948
3619,1.2063,69919
3620,1.2067,69977
3621,1.2070,69968
3622,1.2073,69983
3623,1.2077,69917
3624,1.2080,69777
3625,1.2083,69835
3626,1.2087,69859
3627,1.2090,69868
3628,1.2093,69825
3629,1.2097,70020
3630,1.2100,70051
3631,1.2103,70018
3632,1.2107,69965
3633,1.2110,69933
3634,1.2113,69888
3635,1.2117,69776
3636,1.2120,69878
3637,1.2123,69990
3638,1.2127,69977
3639,1.2130,69884
3640,1.2133,70011
3641,1.2137,70043
3642,1.2140,70050
3643,1.2143,69935
3644,1.2147,70014
3645,1.2150,70004
3646,1.2153,69940
3647,1.2157,69959
3648,1.2160,69971
3649,1.2163,70027
3650,1.2167,69857
3651,1.2170,69950
3652,1.2173,69879
3653,1.2177,69901
3654,1.2180,69823
3655,1.2183,69933
3656,1.2187,69939
3657,1.2190,69862
3658,1.2193,69927
3659,1.2197,69918
3660,1.2200,69971
3661,1.2203,69763
3662,1.2207,69910
3663,1.2210,69909
3664,1.2213,69969
3665,1.2217,69810
3666,1.2220,69928
3667,1.2223,69897
3668,1.2227,69925
3669,1.2230,69935
3670,1.2233,69985
3671,1.2237,70051
3672,1.2240,69944
3673,1.2243,70074
3674,1.2247,70011
3675,1.2250,70005
3676,1.2253,69830
3677,1.2257,69994
3678,1.2260,69953
3679,1.2263,69984
3680,1.2267,69789
3681,1.2270,69929
3682,1.2273,69923
3683,1.2277,69996
3684,1.2280,69849
3685,1.2283,69967
3686,1.2287,69925
3687,1.2290,69995
3688,1.2293,70024
3689,1.2297,70043
3690,1.2300,69998
3691,1.2303,69864
3692,1.2307,69977
3693,1.2310,69984
3694,1.2313,69988
3695,1.2317,69833
3696,1.2320,69972
3697,1.2323,69963
3698,1.2327,70048
3699,1.2330,69929
3700,1.2333,70073
3701,1.2337,69998
3702,1.2340,69968
3703,1.2343,69917
3704,1.2347,69986
3705,1.2350,69989
3706,1.2353,69941
3707,1.2357,70022
3708,1.2360,70077
3709,1.2363,70030
3710,1.2367,69948
3711,1.2370,70075
3712,1.2373,70118
3713,1.2377,70121
3714,1.2380,70065
3715,1.2383,70060
3716,1.2387,69962
3717,1.2390,69865
3718,1.2393,69965
3719,1.2397,70075
3720,1.2400,70004
3721,1.2403,69974
3722,1.2407,69888
3723,1.2410,69909
3724,1.2413,69760
3725,1.2417,69953
3726,1.2420,69976
3727,1.2423,70018
3728,1.2427,69834
3729,1.2430,69987
3730,1.2433,70029
3731,1.2437,70030
3732,1.2440,70040
3733,1.2443,69988
3734,1.2447,70024
3735,1.2450,70004
3736,1.2453,70040
3737,1.2457,70007
3738,1.2460,69903
3739,1.2463,69976
3740,1.2467,70046
3741,1.2470,69994
3742,1.2473,70036
3743,1.2477,69962
3744,1.2480,69989
3745,1.2483,69814
3746,1.2487,69975
3747,1.2490,69941
3748,1.2493,69932
3749,1.2497,69871
3750,1.2500,69921
3751,1.2503,69948
3752,1.2507,69889
3753,1.2510,70004
3754,1.2513,70080
3755,1.2517,70043
3756,1.2520,69992
3757,1.2523,69998
3758,1.2527,69963
3759,1.2530,69921
3760,1.2533,70001
3761,1.2537,70059
3762,1.2540,69990
3763,1.2543,69999
3764,1.2547,69936
3765,1.2550,69957
3766,1.2553,69794
3767,1.2557,69982
3768,1.2560,69957
3769,1.2563,69948
3770,1.2567,69809
3771,1.2570,69947
3772,1.2573,69925
3773,1.2577,69911
3774,1.2580,69872
3775,1.2583,69901
3776,1.2587,69893
3777,1.2590,69852
3778,1.2593,69970
3779,1.2597,70024
3780,1.2600,69986
3781,1.2603,69850
3782,1.2607,69924
3783,1.2610,69957
3784,1.2613,70002
3785,1.2617,69867
3786,1.2620,69961
3787,1.2623,69951
3788,1.2627,69996
3789,1.2630,69950
3790,1.2633,69978
3791,1.2637,69922
3792,1.2640,69834
3793,1.2643,69890
3794,1.2647,69961
3795,1.2650,69983
3796,1.2653,69923
3797,1.2657,69969
3798,1.2660,70000
3799,1.2663,69944
3800,1.2667,69964
3801,1.2670,69885
3802,1.2673,69877
3803,1.2677,69798
3804,1.2680,69956
3805,1.2683,70044
3806,1.2687,70047
3807,1.2690,69990
3808,1.2693,70053
3809,1.2697,70130
3810,1.2700,70082
3811,1.2703,70080
3812,1.2707,69963
3813,1.2710,69966
3814,1.2713,69822
3815,1.2717,69955
3816,1.2720,69965
3817,1.2723,70007
3818,1.2727,69889
3819,1.2730,69936
3820,1.2733,69923
3821,1.2737,69948
3822,1.2740,69976
3823,1.2743,70034
3824,1.2747,70001
3825,1.2750,69913
3826,1.2753,69969
3827,1.2757,70009
3828,1.2760,69940
3829,1.2763,69843
3830,1.2767,69947
3831,1.2770,70029
3832,1.2773,69962
3833,1.2777,69908
3834,1.2780,69880
3835,1.2783,69904
3836,1.2787,69811
3837,1.2790,70003
3838,1.2793,70100
3839,1.2797,70078
3840,1.2800,69874
3841,1.2803,69925
3842,1.2807,69986
3843,1.2810,69987
3844,1.2813,69908
3845,1.2817,69969
3846,1.2820,69995
3847,1.2823,69920
3848,1.2827,69808
3849,1.2830,69880
3850,1.2833,69900
3851,1.2837,69883
3852,1.2840,69949
3853,1.2843,70003
3854,1.2847,70037
3855,1.2850,69863
3856,1.2853,69933
3857,1.2857,69980
3858,1.2860,70003
3859,1.2863,69884
3860,1.2867,69957
3861,1.2870,69954
3862,1.2873,69949
3863,1.2877,69828
3864,1.2880,69946
3865,1.2883,70011
3866,1.2887,70044
3867,1.2890,69946
3868,1.2893,70045
3869,1.2897,70022
3870,1.2900,69988
3871,1.2903,69913
3872,1.2907,69927
3873,1.2910,69890
3874,1.2913,69854
3875,1.2917,69927
3876,1.2920,69987
3877,1.2923,69945
3878,1.2927,69869
3879,1.2930,69958
3880,1.2933,69970
3881,1.2937,69917
3882,1.2940,69953
3883,1.2943,69973
3884,1.2947,70013
3885,1.2950,69836
3886,1.2953,69873
3887,1.2957,69888
3888,1.2960,69910
3889,1.2963,69898
3890,1.2967,69909
3891,1.2970,69970
3892,1.2973,69894
3893,1.2977,69970
3894,1.2980,69917
3895,1.2983,69941
3896,1.2987,69886
3897,1.2990,70019
3898,1.2993,70019
3899,1.2997,69984
3900,1.3000,69965
3901,1.3003,69995
3902,1.3007,69980
3903,1.3010,69966
3904,1.3013,70006
3905,1.3017,70055
3906,1.3020,69971
3907,1.3023,70005
3908,1.3027,69965
3909,1.3030,69921
3910,1.3033,69895
3911,1.3037,69910
3912,1.3040,69941
3913,1.3043,69871
3914,1.3047,69938
3915,1.3050,69970
3916,1.3053,69945
3917,1.3057,69966
3918,1.3060,69934
3919,1.3063,69928
3920,1.3067,69830
3921,1.3070,69959
3922,1.3073,69974
3923,1.3077,69924
3924,1.3080,69905
3925,1.3083,69945
3926,1.3087,69969
3927,1.3090,69904
3928,1.3093,69937
3929,1.3097,69989
3930,1.3100,69944
3931,1.3103,69898
3932,1.3107,69971
3933,1.3110,70019
3934,1.3113,69988
3935,1.3117,69995
3936,1.3120,70046
3937,1.3123,70101
3938,1.3127,70075
3939,1.3130,70041
3940,1.3133,70006
3941,1.3137,69887
3942,1.3140,69931
3943,1.3143,69917
3944,1.3147,69919
3945,1.3150,69826
3946,1.3153,69973
3947,1.3157,70034
3948,1.3160,70023
3949,1.3163,70000
3950,1.3167,70023
3951,1.3170,70026
3952,1.3173,69948
3953,1.3177,69992
3954,1.3180,70082
3955,1.3183,69984
3956,1.3187,69978
3957,1.3190,69933
3958,1.3193,70004
3959,1.3197,69969
3960,1.3200,70098
3961,1.3203,70143
3962,1.3207,70088
3963,1.3210,69985
3964,1.3213,70030
3965,1.3217,70129
3966,1.3220,70055
3967,1.3223,70059
3968,1.3227,70000
3969,1.3230,70033
3970,1.3233,69954
3971,1.3237,70046
3972,1.3240,70017
3973,1.3243,69964
3974,1.3247,69902
3975,1.3250,69904
3976,1.3253,69874
3977,1.3257,69796
3978,1.3260,69841
3979,1.3263,69911
3980,1.3267,69891
3981,1.3270,69900
3982,1.3273,69988
3983,1.3277,70041
3984,1.3280,69960
3985,1.3283,69928
3986,1.3287,69880
3987,1.3290,69885
3988,1.3293,69850
3989,1.3297,69943
3990,1.3300,70040
3991,1.3303,69968
3992,1.3307,69927
3993,1.3310,69981
3994,1.3313,70051
3995,1.3317,69975
3996,1.3320,69981
3997,1.3323,69979
3998,1.3327,70015
3999,1.3330,69875
4000,1.3333,69934
4001,1.3337,69969
4002,1.3340,69965
4003,1.3343,69871
4004,1.3347,69955
4005,1.3350,69999
4006,1.3353,69965
4007,1.3357,69901
4008,1.3360,70012
4009,1.3363,70095
4010,1.3367,69997
4011,1.3370,69978
4012,1.3373,69986
4013,1.3377,70025
4014,1.3380,69858
4015,1.3383,69893
4016,1.3387,69939
4017,1.3390,69920
4018,1.3393,69921
4019,1.3397,69944
4020,1.3400,69972
4021,1.3403,69859
4022,1.3407,69856
4023,1.3410,69932
4024,1.3413,69948
4025,1.3417,69896
4026,1.3420,69972
4027,1.3423,70042
4028,1.3427,70036
4029,1.3430,70013
4030,1.3433,69982
4031,1.3437,69948
4032,1.3440,69840
4033,1.3443,69877
4034,1.3447,69986
4035,1.3450,69977
4036,1.3453,70002
4037,1.3457,69992
4038,1.3460,70023
4039,1.3463,69884
4040,1.3467,69917
4041,1.3470,69967
4042,1.3473,69984
4043,1.3477,70013
4044,1.3480,70019
4045,1.3483,69975
4046,1.3487,69817
4047,1.3490,69832
4048,1.3493,69926
4049,1.3497,69948
4050,1.3500,69864
4051,1.3503,69930
4052,1.3507,70000
4053,1.3510,70016
4054,1.3513,70004
4055,1.3517,70063
4056,1.3520,70094
4057,1.3523,70015
4058,1.3527,70003
4059,1.3530,70034
4060,1.3533,70015
4061,1.3537,69909
4062,1.3540,69959
4063,1.3543,70046
4064,1.3547,70051
4065,1.3550,69952
4066,1.3553,70004
4067,1.3557,70034
4068,1.3560,69953
4069,1.3563,69902
4070,1.3567,69921
4071,1.3570,69980
4072,1.3573,69913
4073,1.3577,70001
4074,1.3580,70046
4075,1.3583,70004
4076,1.3587,69943
4077,1.3590,69968
4078,1.3593,69986
4079,1.3597,69970
4080,1.3600,69974
4081,1.3603,69998
4082,1.3607,69944
4083,1.3610,70042
4084,1.3613,70116
4085,1.3617,70093
4086,1.3620,69939
4087,1.3623,69991
4088,1.3627,70071
4089,1.3630,70008
4090,1.3633,69899
4091,1.3637,69913
4092,1.3640,70056
4093,1.3643,70028
4094,1.3647,70044
4095,1.3650,70028
4096,1.3653,70034
4097,1.3657,69935
4098,1.3660,69920
4099,1.3663,69997
4100,1.3667,70002
4101,1.3670,70073
4102,1.3673,70089
4103,1.3677,70079
4104,1.3680,69978
4105,1.3683,69980
4106,1.3687,70070
4107,1.3690,70082
4108,1.3693,70001
4109,1.3697,70020
4110,1.3700,69996
4111,1.3703,69940
4112,1.3707,69903
4113,1.3710,69954
4114,1.3713,69956
4115,1.3717,69918
4116,1.3720,69929
4117,1.3723,70058
4118,1.3727,70096
4119,1.3730,70035
4120,1.3733,70045
4121,1.3737,70103
4122,1.3740,70085
4123,1.3743,70003
4124,1.3747,70026
4125,1.3750,70049
4126,1.3753,70003
4127,1.3757,69866
4128,1.3760,69959
4129,1.3763,70041
4130,1.3767,70031
4131,1.3770,69923
4132,1.3773,69979
4133,1.3777,70020
4134,1.3780,69968
4135,1.3783,69934
4136,1.3787,69936
4137,1.3790,69953
4138,1.3793,69924
4139,1.3797,69952
4140,1.3800,70032
4141,1.3803,69990
4142,1.3807,69926
4143,1.3810,69992
4144,1.3813,70035
4145,1.3817,70044
4146,1.3820,70035
4147,1.3823,70016
4148,1.3827,69926
4149,1.3830,69852
4150,1.3833,69915
4151,1.3837,70025
4152,1.3840,69909
4153,1.3843,69877
4154,1.3847,69871
4155,1.3850,69895
4156,1.3853,69864
4157,1.3857,69934
4158,1.3860,70079
4159,1.3863,70058
4160,1.3867,69996
4161,1.3870,69983
4162,1.3873,70036
4163,1.3877,69970
4164,1.3880,69992
4165,1.3883,69942
4166,1.3887,69941
4167,1.3890,69847
4168,1.3893,69937
4169,1.3897,69989
4170,1.3900,69947
4171,1.3903,69936
4172,1.3907,69957
4173,1.3910,69969
4174,1.3913,69877
4175,1.3917,69880
4176,1.3920,69952
4177,1.3923,69943
4178,1.3927,69942
4179,1.3930,69944
4180,1.3933,69910
4181,1.3937,69865
4182,1.3940,69895
4183,1.3943,69966
4184,1.3947,69922
4185,1.3950,69870
4186,1.3953,69911
4187,1.3957,69977
4188,1.3960,69910
4189,1.3963,69908
4190,1.3967,69910
4191,1.3970,69912
4192,1.3973,69852
4193,1.3977,69898
4194,1.3980,69999
4195,1.3983,69989
4196,1.3987,70002
4197,1.3990,69985
4198,1.3993,69969
4199,1.3997,69917
4200,1.4000,69996
4201,1.4003,70095
4202,1.4007,70063
4203,1.4010,70047
4204,1.4013,70041
4205,1.4017,69989
4206,1.4020,69916
4207,1.4023,69976
4208,1.4027,70073
4209,1.4030,69969
4210,1.4033,69893
4211,1.4037,69897
4212,1.4040,69950
4213,1.4043,69917
4214,1.4047,69957
4215,1.4050,70026
4216,1.4053,69998
4217,1.4057,70003
4218,1.4060,69998
4219,1.4063,70018
4220,1.4067,69923
4221,1.4070,69965
4222,1.4073,70008
4223,1.4077,69958
4224,1.4080,69969
4225,1.4083,69923
4226,1.4087,69944
4227,1.4090,69870
4228,1.4093,69960
4229,1.4097,70072
4230,1.4100,70034
4231,1.4103,69961
4232,1.4107,69919
4233,1.4110,69910
4234,1.4113,69939
4235,1.4117,70023
4236,1.4120,70101
4237,1.4123,70030
4238,1.4127,69998
4239,1.4130,69958
4240,1.4133,69921
4241,1.4137,69841
4242,1.4140,69870
4243,1.4143,70001
4244,1.4147,69975
4245,1.4150,70017
4246,1.4153,69978
4247,1.4157,69949
4248,1.4160,69916
4249,1.4163,69924
4250,1.4167,69895
4251,1.4170,69828
4252,1.4173,69849
4253,1.4177,69979
4254,1.4180,69963
4255,1.4183,70020
4256,1.4187,69993
4257,1.4190,69978
4258,1.4193,69891
4259,1.4197,69942
4260,1.4200,70029
4261,1.4203,69946
4262,1.4207,69967
4263,1.4210,69949
4264,1.4213,69935
4265,1.4217,69812
4266,1.4220,69888
4267,1.4223,70023
4268,1.4227,70062
4269,1.4230,70052
4270,1.4233,70058
4271,1.4237,70012
4272,1.4240,69975
4273,1.4243,70004
4274,1.4247,70096
4275,1.4250,69993
4276,1.4253,69925
4277,1.4257,69906
4278,1.4260,69900
4279,1.4263,69943
4280,1.4267,69930
4281,1.4270,69932
4282,1.4273,69885
4283,1.4277,69933
4284,1.4280,70015
4285,1.4283,69955
4286,1.4287,69949
4287,1.4290,70020
4288,1.4293,70026
4289,1.4297,70010
4290,1.4300,69951
4291,1.4303,69931
4292,1.4307,69882
4293,1.4310,69885
4294,1.4313,69984
4295,1.4317,69964
4296,1.4320,70041
4297,1.4323,70045
4298,1.4327,70044
4299,1.4330,69969
4300,1.4333,69988
4301,1.4337,69991
4302,1.4340,69994
4303,1.4343,69977
4304,1.4347,70081
4305,1.4350,69991
4306,1.4353,70013
4307,1.4357,69996
4308,1.4360,69976
4309,1.4363,69868
4310,1.4367,69906
4311,1.4370,70069
4312,1.4373,70118
4313,1.4377,70125
4314,1.4380,70076
4315,1.4383,70013
4316,1.4387,69947
4317,1.4390,69992
4318,1.4393,70009
4319,1.4397,69963
4320,1.4400,69928
4321,1.4403,70012
4322,1.4407,69949
4323,1.4410,69981
4324,1.4413,69990
4325,1.4417,70008
4326,1.4420,69960
4327,1.4423,69980
4328,1.4427,70024
4329,1.4430,69954
4330,1.4433,69947
4331,1.4437,70020
4332,1.4440,70039
4333,1.4443,69922
4334,1.4447,69902
4335,1.4450,69982
4336,1.4453,69991
4337,1.4457,69940
4338,1.4460,69942
4339,1.4463,70030
4340,1.4467,70027
4341,1.4470,70050
4342,1.4473,70058
4343,1.4477,70053
4344,1.4480,69975
4345,1.4483,69995
4346,1.4487,70067
4347,1.4490,70005
4348,1.4493,69926
4349,1.4497,69902
4350,1.4500,69905
4351,1.4503,69952
4352,1.4507,70036
4353,1.4510,70201
4354,1.4513,70125
4355,1.4517,70061
4356,1.4520,70006
4357,1.4523,70021
4358,1.4527,69946
4359,1.4530,69943
4360,1.4533,69967
4361,1.4537,69935
4362,1.4540,69976
4363,1.4543,70057
4364,1.4547,70112
4365,1.4550,69999
4366,1.4553,69937
4367,1.4557,69949
4368,1.4560,69935
4369,1.4563,69919
4370,1.4567,69973
4371,1.4570,70077
4372,1.4573,70073
4373,1.4577,70077
4374,1.4580,70058
4375,1.4583,69975
4376,1.4587,69913
4377,1.4590,69941
4378,1.4593,70048
4379,1.4597,69956
4380,1.4600,69877
4381,1.4603,69924
4382,1.4607,70075
4383,1.4610,70045
4384,1.4613,70034
4385,1.4617,70034
4386,1.4620,70040
4387,1.4623,70014
4388,1.4627,70043
4389,1.4630,70133
4390,1.4633,70062
4391,1.4637,69944
4392,1.4640,69918
4393,1.4643,70021
4394,1.4647,70009
4395,1.4650,70006
4396,1.4653,69977
4397,1.4657,69966
4398,1.4660,69909
4399,1.4663,69901
4400,1.4667,70001
4401,1.4670,69992
4402,1.4673,70030
4403,1.4677,70036
4404,1.4680,70011
4405,1.4683,69934
4406,1.4687,69969
4407,1.4690,70108
4408,1.4693,70067
4409,1.4697,70005
4410,1.4700,69997
4411,1.4703,70108
4412,1.4707,70031
4413,1.4710,70018
4414,1.4713,70042
4415,1.4717,70063
4416,1.4720,70021
4417,1.4723,69994
4418,1.4727,70132
4419,1.4730,70096
4420,1.4733,70094
4421,1.4737,70056
4422,1.4740,70049
4423,1.4743,70003
4424,1.4747,70007
4425,1.4750,70092
4426,1.4753,70007
4427,1.4757,69976
4428,1.4760,69930
4429,1.4763,69916
4430,1.4767,69920
4431,1.4770,69977
4432,1.4773,70003
4433,1.4777,69933
4434,1.4780,69906
4435,1.4783,70019
4436,1.4787,69980
4437,1.4790,69952
4438,1.4793,69962
4439,1.4797,69995
4440,1.4800,69971
4441,1.4803,69970
4442,1.4807,70053
4443,1.4810,69999
4444,1.4813,70031
4445,1.4817,70045
4446,1.4820,70066
4447,1.4823,69977
4448,1.4827,69937
4449,1.4830,70019
4450,1.4833,69913
4451,1.4837,69887
4452,1.4840,69890
4453,1.4843,69954
4454,1.4847,69967
4455,1.4850,70011
4456,1.4853,70138
4457,1.4857,70052
4458,1.4860,69999
4459,1.4863,69948
4460,1.4867,69944
4461,1.4870,69868
4462,1.4873,69829
4463,1.4877,69944
4464,1.4880,69919
4465,1.4883,69952
4466,1.4887,69960
4467,1.4890,69985
4468,1.4893,69956
4469,1.4897,69959
4470,1.4900,70084
4471,1.4903,70063
4472,1.4907,70089
4473,1.4910,70098
4474,1.4913,70108
4475,1.4917,70009
4476,1.4920,69950
4477,1.4923,70017
4478,1.4927,70022
4479,1.4930,70038
4480,1.4933,70031
4481,1.4937,69961
4482,1.4940,69979
4483,1.4943,69961
4484,1.4947,69985
4485,1.4950,69929
4486,1.4953,69951
4487,1.4957,70044
4488,1.4960,69982
4489,1.4963,69928
4490,1.4967,69934
4491,1.4970,70036
4492,1.4973,69924
4493,1.4977,69926
4494,1.4980,69934
4495,1.4983,69998
4496,1.4987,69957
4497,1.4990,69950
4498,1.4993,70020
4499,1.4997,69912
4500,1.5000,69866
4501,1.5003,69901
4502,1.5007,69942
4503,1.5010,69926
4504,1.5013,69904
4505,1.5017,70048
4506,1.5020,70010
4507,1.5023,70073
4508,1.5027,70105
4509,1.5030,70102
4510,1.5033,70000
4511,1.5037,69958
4512,1.5040,70086
4513,1.5043,70053
4514,1.5047,69997
4515,1.5050,69978
4516,1.5053,70091
4517,1.5057,70013
4518,1.5060,69955
4519,1.5063,69922
4520,1.5067,70029
4521,1.5070,69963
4522,1.5073,69984
4523,1.5077,70007
4524,1.5080,70061
4525,1.5083,70060
4526,1.5087,70060
4527,1.5090,70137
4528,1.5093,70033
4529,1.5097,70048
4530,1.5100,70049
4531,1.5103,70067
4532,1.5107,69985
4533,1.5110,69932
4534,1.5113,70007
4535,1.5117,69949
4536,1.5120,69957
4537,1.5123,69957
4538,1.5127,69937
4539,1.5130,69886
4540,1.5133,69851
4541,1.5137,70047
4542,1.5140,70011
4543,1.5143,70044
4544,1.5147,70029
4545,1.5150,70028
4546,1.5153,69968
4547,1.5157,69951
4548,1.5160,70112
4549,1.5163,70092
4550,1.5167,70050
4551,1.5170,70045
4552,1.5173,70010
4553,1.5177,69998
4554,1.5180,69973
4555,1.5183,70108
4556,1.5187,70005
4557,1.5190,69985
4558,1.5193,70004
4559,1.5197,70029
4560,1.5200,69974
4561,1.5203,69941
4562,1.5207,70105
4563,1.5210,70054
4564,1.5213,70041
4565,1.5217,70025
4566,1.5220,70041
4567,1.5223,70020
4568,1.5227,69959
4569,1.5230,69896
4570,1.5233,69843
4571,1.5237,69825
4572,1.5240,69965
4573,1.5243,69892
4574,1.5247,69863
4575,1.5250,69848
4576,1.5253,69886
4577,1.5257,69916
4578,1.5260,69956
4579,1.5263,70081
4580,1.5267,70036
4581,1.5270,70046
4582,1.5273,70062
4583,1.5277,70049
4584,1.5280,69972
4585,1.5283,69939
4586,1.5287,70084
4587,1.5290,70054
